,title,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
10,Sid Meier's Civilization® V,77147278,english,Doesnt feel like a civ game...,1602020371,1602020371,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,75,5,597,597,597,1602020325
11,Sid Meier's Civilization® V,77145360,english,"I'm an old and have been playing Civ since Civ1 since it was first released in 1991.  Civ1 is still my all time favorite game.  All the other Civ versions through Civ5 were just Civ1 embellished with bells and whistles.  Civ6 has significant changes and while it plays a bit like Civ1, it does feel fairly different.  The differences among the civilizations can be substantial and even game altering.

But the game is a bit tedious and there is zero chance that while playing I will look up at the time to find out that it is 3:30 AM.  

Overall, I like the game, but it is a long way from Civ1 on my list of all time favorite games.



",1602017370,1602017370,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,35,3,2875,2875,2788,1602029852
12,Sid Meier's Civilization® V,77145279,english,Loved all Civ. IV and V but really don't like the background colour of the planet in VI that's not in immediate view.  Unfortunately it puts me off and spoils the game so I've stuck with V.,1602017254,1602017254,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,5,1,505,0,505,1585174986
13,Sid Meier's Civilization® V,77144977,english,"Just one more turn...

it's just awesome!",1602016798,1602016798,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,37,1,64682,561,64620,1602036114
14,Sid Meier's Civilization® V,77143129,english,REAL GOOD,1602014014,1602014014,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,60,2,1061,426,1061,1602013948
15,Sid Meier's Civilization® V,77142541,english,"a great variety of options and challenges.
",1602013062,1602013062,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,24,1,66469,7177,66153,1602031911
16,Sid Meier's Civilization® V,77142478,english,stuff,1602012974,1602012974,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,10,2,11525,6945,11192,1602034439
17,Sid Meier's Civilization® V,77139810,english,iloveit,1602009410,1602009410,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,41,3,882,882,652,1602034885
18,Sid Meier's Civilization® V,77138176,english,muy bueno si tenes salitre si no tenes salitre recomendado desinstalar,1602007101,1602007101,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,134,8,1364,1364,1034,1602035813
19,Sid Meier's Civilization® V,77138063,english,"If you're going to play, make sure you have 8 hours of free time otherwise you will be missing whatever you had planned",1602006953,1602006953,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,24,3,6301,992,6301,1601573583
20,Sid Meier's Civilization® V,77137996,english,huge learing curve but great time passer,1602006867,1602006867,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,16,2,4316,819,4215,1602032403
21,Sid Meier's Civilization® V,77137495,english,gud,1602006210,1602006210,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,15,2,576,576,451,1602023052
22,Sid Meier's Civilization® V,77135202,english,its a fun game takes a while to understand but after that its very fun and enjoyable to play,1602003096,1602003096,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,2,1,388,302,321,1602010670
23,Sid Meier's Civilization® V,77132517,english,yes,1601999445,1601999445,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,124,11,4311,1956,4233,1602020667
24,Sid Meier's Civilization® V,77132095,english,wow best ever performance at showing everyone how NOT to make a good game!  Raspberries to this game's developers....this game is an unending headache.,1601998864,1601998864,FALSE,0,0,0.476190478,0,TRUE,FALSE,FALSE,7.66E+16,30,1,291734,13,291734,1601998884
25,Sid Meier's Civilization® V,77130923,english,The AI Produces such an ungodly amount of armies at the early game and declares war within the end of the first era. Baffles me that it seems like their units are just spawned while they can still make specialty buildings at the same time.,1601997227,1601997227,FALSE,1,0,0.501533747,0,TRUE,FALSE,FALSE,7.66E+16,398,28,2787,2787,2787,1601997118
26,Sid Meier's Civilization® V,77128619,english,Nice improvement on a great series,1601994247,1601994247,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,155,3,4307,1287,4307,1601684673
27,Sid Meier's Civilization® V,77128509,english,adasdasd,1601994085,1601994085,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,6,3,1849,1857,1774,1602027169
28,Sid Meier's Civilization® V,77125696,english,not bad,1601989994,1601989994,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,0,1,99,99,99,1601976403
29,Sid Meier's Civilization® V,77125675,english,"is cool
",1601989970,1601989970,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,4,1,1667,1667,1494,1602000285
30,Sid Meier's Civilization® V,77121939,english,Just one more turn.,1601983589,1601983589,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,3,1,870,771,752,1602011368
31,Sid Meier's Civilization® V,77121418,english,so addictive,1601982547,1601982547,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,343,38,1271,1225,1057,1602033424
32,Sid Meier's Civilization® V,77119426,english,D O P,1601978441,1601978441,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,9,2,2171,145,2171,1601978424
33,Sid Meier's Civilization® V,77118400,english,"multiplayer is fun but everyone always ragequits
",1601976174,1601976174,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,2,1,961,961,824,1601996657
34,Sid Meier's Civilization® V,77118220,english,"Fun game, I got it on sale and it was well worth it. Only other civ game I played before was civ revolution and I loved that game, so if you've ever played that you'll enjoy this too once you wrap your head around the vast pool of knowledge and game mechanics in this game which were't present in civ rev. I'm 17 hours in and I'm still learning a lot, but don't get turned off if it seems a bit intimidating as it's fun even if you're completely incompetent like me.",1601975837,1601975837,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,3,1,1470,1470,1052,1602023598
35,Sid Meier's Civilization® V,77115409,english,Sid is my mom's boyfrined so he made me grive it a thubs up,1601969702,1601969702,TRUE,0,0,0.48507461,0,TRUE,FALSE,FALSE,7.66E+16,2,1,3388,3388,3267,1602036075
36,Sid Meier's Civilization® V,77112343,english,good and bad concepts overall good game. buy it it is worth it,1601963198,1601963198,TRUE,0,0,0.478443772,0,TRUE,FALSE,FALSE,7.66E+16,25,2,9137,5874,8596,1602035956
37,Sid Meier's Civilization® V,77110152,english,"Civ 6 be like, my UI FUNNY",1601958377,1601958377,TRUE,1,0,0.508896768,0,TRUE,FALSE,FALSE,7.66E+16,116,39,393,393,393,1601952446
38,Sid Meier's Civilization® V,77110139,english,"Hated it the first time I played it, as I played it more and more I began to love it, the game is really cool and interesting if you like strategy games, patches have made it better, mods are always fun. Good game.",1601958352,1601958352,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,34,11,2176,87,2176,1601303562
39,Sid Meier's Civilization® V,77110031,english,"This was my first full experience in the Sid Meier's Civilization series. Coming into it, I had seen mixed reviews, mostly people saying that 5 was better. However, having played this for a while now, and with the two large expansions and now the New Frontier Season Pass, the game just keeps getting better and better! IF you avoided this because of people just wanting to play 5 again, ignore them. This game is outstanding and they keep making it better to keep the fans happy.",1601958103,1601958103,TRUE,1,0,0.514925361,0,TRUE,FALSE,FALSE,7.66E+16,26,2,19283,385,19135,1602034644
40,Sid Meier's Civilization® V,77109000,english,g.r.e.a.t. but go ahead and plan on losing hundreds of hours of your life js,1601955776,1601955776,TRUE,0,0,0.48507461,0,TRUE,FALSE,FALSE,7.66E+16,3,1,26648,5134,26237,1602035220
41,Sid Meier's Civilization® V,56817002,english,"If this is your first Civ game or you play casually then the game is great, otherwise it'll be hard to feel like you're getting your money's worth.
There are really fun things about the game but they're all overshadowed by the lack of polish.

[Pros]
-Runs well on weaker PCs
-City placement is really fun once you get used to the District system. Intersecting multiple city's districts to buff each other, utilising the map's environment effects; This is 6's main strength
-A lot quality-of-life additions from 5

[Cons]
-The various mechanics they've added overtime haven't been refined. It almost feels like a Frankenstein of systems.
-The AI is bad, including when compared to other games. The problem stems from them not understanding the game's systems, even the basic ones. Usually this is something modders fix but Firaxis limits modding for 6 so the community can't fix it.


I'd say 6 is better than un-modded Civ 5 but modded 5 (like Vox Populi) blows this away.",1573284507,1601951896,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,188,30,8018,0,8018,1598912119
42,Sid Meier's Civilization® V,77105568,english,I like it a lot! Get mods and get Unit Limit + Earlier Corps. Best game!,1601948741,1601948741,TRUE,0,0,0.492957741,0,TRUE,FALSE,FALSE,7.66E+16,96,28,36144,2582,35992,1601960669
43,Sid Meier's Civilization® V,39989782,english,"To many soft factors now. The good: It's a time sink. The bad: It's boring, not much happens, click next turn.",1518308022,1601943911,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,55,21,6692,0,6692,1583028699
44,Sid Meier's Civilization® V,77100758,english,"good game, and i will spread balls to the US",1601939003,1601939003,TRUE,0,0,0.492957741,0,TRUE,FALSE,FALSE,7.66E+16,29,8,1747,1747,1747,1601579416
45,Sid Meier's Civilization® V,77098788,english,awesome!!!,1601935140,1601935140,TRUE,0,0,0.476190478,0,TRUE,FALSE,FALSE,7.66E+16,92,3,1046,4,1041,1601935346
46,Sid Meier's Civilization® V,44253547,english,"Someone at Firaxis played Civ V and was like: 

""This game is too much fun too play,  but we'll fix that in Civ VI"". 

And boy they did. Civ 6 is the most unenjoyable game I've ever played.
I don't believe for one second that Sid Meijer had anything to do with Civ 6.

-300+ hour EDIT:

The expansions saved the game big time and make it fun again. 
But they make this a > € 150,- game.... so it's a bit expensive.",1534688011,1601931326,TRUE,0,0,0.492063493,3,TRUE,FALSE,FALSE,7.66E+16,60,4,46951,1124,5074,1601994653
47,Sid Meier's Civilization® V,77095770,english,"I like this.

A lot.",1601929972,1601929972,TRUE,0,1,0,0,TRUE,FALSE,FALSE,7.66E+16,294,39,61003,58,61003,1601025348
48,Sid Meier's Civilization® V,77095523,english,Very fun if you're into strategy type games. Recommend if you're a big brain gamer,1601929592,1601929592,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,100,6,39894,555,39894,1601855813
49,Sid Meier's Civilization® V,77091932,english,"good
",1601924350,1601924350,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,76,11,985,985,197,1602034367
50,Sid Meier's Civilization® V,77091362,english,"Been play Civ since 3, Great game, addictive, you always just want one more turn 
",1601923559,1601923559,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,4,1,75906,50,75855,1601926260
51,Sid Meier's Civilization® V,77089455,english,There seems to be some kind of error causing the game to crash whenever it's time to give my missionaries orders. Otherwise it's great,1601920842,1601920842,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,21,1,1044,1043,792,1602010901
52,Sid Meier's Civilization® V,77088922,english,refund requested - back to CiV,1601920069,1601920069,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,41,6,25,25,25,1601919944
53,Sid Meier's Civilization® V,77087893,english,"Hundreds Hours Later, I'm Still Addicted to Civilization VI",1601918644,1601918644,TRUE,0,1,0,0,TRUE,FALSE,FALSE,7.66E+16,6,1,3122,1642,2751,1602016114
54,Sid Meier's Civilization® V,77087758,english,Civilization... Does any explanation need to be made?,1601918441,1601918441,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,15,3,53441,949,53274,1602020087
55,Sid Meier's Civilization® V,77086229,english,s'aight,1601916330,1601916330,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,3,1,30781,2447,30242,1602022513
56,Sid Meier's Civilization® V,77085358,english,"If you like empire building games, this game is really fun but time consuming. It requires strategy to get one of the win conditions.",1601915196,1601915196,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,8,1,9128,9128,9037,1602034301
57,Sid Meier's Civilization® V,77080826,english,I LOV IT,1601909140,1601909140,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,1,1,20084,310,19773,1602007501
58,Sid Meier's Civilization® V,77079841,english,"good vgamer
",1601907711,1601907711,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,13,2,2048,2048,2028,1601908879
59,Sid Meier's Civilization® V,77077247,english,Another masterful entry in this long running franchise. This game is for anyone who is into alternate history and empire building.,1601904144,1601904144,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,14,2,20376,56,20376,1601815645
60,Sid Meier's Civilization® V,77076822,english,Narrated by Sean Bean. SOLD,1601903461,1601903461,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,21,5,1028,1028,1028,1601903413
61,Sid Meier's Civilization® V,77070152,english,"Crashes too much after recent updates, makes game unenjoyable. How many f***ing times do I have to play the same turns over and over? Get with it, Firaxis
",1601892281,1601892281,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,96,2,34543,193,34380,1601902166
62,Sid Meier's Civilization® V,77067668,english,"Civ 6 is a great game, but I am only hesitantly recommending it. The reason is because of all the dlcs. I am of the opinion that dlcs are meant to add side content, and should not just be paid updates. The dlc for civ 6 includes a lot of features that should probably just be included in the base game. I understand the developers might need money, but in that case would it not be better to raise the price of the base game then to sell it incomplete? As someone who cannot afford the dlc, it is very frustrating when everyone else has a better version than you, making it hard to play multiplayer and find videos about the base game only.

Which brings me on to the next point, which is that this game's tutorial is pretty bad. While it teaches you some of the fundamental mechanics, there are TONS of features that arent told anywhere in the game. Combine that with most people playing the dlc version and it makes it extremely rough to learn all the little rules of the base game, which is something you need to know to play any strategy game seriously. The game has an in-game guidebook called the Civilopedia, but it is a nightmare to find what you are looking for and some things arent in it at all.

All that being said, if you can get past these hurdles this is a really great game. The strategy goes pretty deep and the different civilization benefits combined with the randomness of the map can make each game feel unique. There are also smaller updates that happen to the base game over time to improve it that don't cost any money. I've sunk a lot of time into this game and I'll probably sink a lot more.",1601887015,1601887015,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,10,1,12683,3633,12531,1601969563
63,Sid Meier's Civilization® V,77066267,english,pretty addictive but uses a lot of cpu,1601884005,1601884005,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,5,4,297,297,117,1602012593
64,Sid Meier's Civilization® V,77064889,english,ok improvement on last civ. no automation of worker though :(,1601881126,1601881126,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,15,1,4643,252,4643,1600952653
65,Sid Meier's Civilization® V,77064631,english,its civ6 theres not much more i can say the gameplay is awesome,1601880593,1601880593,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,26,1,1255,1255,940,1601950153
66,Sid Meier's Civilization® V,77064062,english,Can't go wrong with this one..,1601879317,1601879317,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,29,2,1892,30,1892,1601663557
67,Sid Meier's Civilization® V,77063840,english,"one of the best, you shuld buy the axpensions also",1601878810,1601878810,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,67,4,891,891,194,1602019968
68,Sid Meier's Civilization® V,77063654,english,its alright,1601878431,1601878431,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,25,6,3817,297,3519,1601976448
69,Sid Meier's Civilization® V,68374492,english,"It's really a fine game,worth to try
My DX12 version crashed very frequently nowadays,hope to fix up soon.",1588349608,1601877547,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,46,2,25583,1290,25165,1602001010
70,Sid Meier's Civilization® V,77062976,english,Played around with it a bit. not bad,1601876836,1601876836,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,6,1,19805,2776,19805,1601874004
71,Sid Meier's Civilization® V,77062881,english,noice,1601876639,1601876639,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,144,12,1894,43,1851,1601900928
72,Sid Meier's Civilization® V,77061915,english,the game play really feels immersive :),1601874418,1601874418,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,6,1,2065,2065,2065,1601583256
73,Sid Meier's Civilization® V,77061649,english,One more turn!,1601873837,1601873837,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,133,24,2422,1166,2150,1601928814
74,Sid Meier's Civilization® V,77061541,english,I pretend to be dictator for the lulz,1601873601,1601873601,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,28,1,12257,102,12155,1601973500
75,Sid Meier's Civilization® V,77061249,english,"Be sure to look up some youtube videos, as the in-game tutorial is very lacking. The depth of the game is daunting without many great youtubers.",1601872941,1601872941,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,8,2,1380,1380,808,1602035436
76,Sid Meier's Civilization® V,77060714,english,i got this game because i watched so many on this game and wanted it for 2 years! and i saw this game was 75% off only $15 dollars and got it and im enjoying it and i watched so many vids i know what to do but i learned some stuff i reccomend this game!,1601871875,1601871875,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,1,2,347,347,299,1601921612
77,Sid Meier's Civilization® V,77060371,english,Had to create a whole civilization. Load of garbage.,1601871191,1601871191,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,115,16,115,115,115,1601865953
78,Sid Meier's Civilization® V,77059864,english,"U know how time flies? If not, just come and play Civilization VI.",1601870163,1601870163,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,21,2,6121,1194,6121,1601548300
79,Sid Meier's Civilization® V,58349761,english,"An amazingly solid entry into the Civ series. While Civ 5 may have better strategical gameplay this Civ runs like a charm and is really good with the fairly decent modding community. Tons of fun in a fairly deep but easy to grasp turn based strategy game. I have so many memories playing this game after school, staying up late because I need to finish the next turn, this game just has such a close place in my heart and is a really brilliant chill strategy game to play with friends or alone. 

8/10",1574916236,1601867210,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,160,16,15785,0,15785,1594951656
80,Sid Meier's Civilization® V,77058100,english,"It's good, I guess?
If you haven't played a Civ game and enjoy complex, tactical games with multiple paths to victory, stop reading and just buy this right now.

But at the same time, I've grown weary of the franchise. Maybe it's because the AI cheating feels more noticable in this one, or once I hit a certain Turn #, I know I'm going to win in x amount of turns, so I just lose interest.

It's gorgeous and wonderfully complex and I've clearly gotten my money's worth, but Civ has yet to re-capture the charm of Civ 2 and Civ 4 for me. Maybe lightning only strikes twice.",1601866671,1601866671,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,800,46,11018,0,11018,1596403588
81,Sid Meier's Civilization® V,77057012,english,"i like, it good
",1601864628,1601864628,TRUE,1,0,0.498806685,0,TRUE,FALSE,FALSE,7.66E+16,70,1,20065,546,20065,1601864586
82,Sid Meier's Civilization® V,77055602,english,The alt-f4 function doesn't work. No joke. Good game tho,1601861929,1601861929,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,196,38,987,987,207,1601974150
83,Sid Meier's Civilization® V,77055284,english,"Its a must buy for those who like previous civilization, strategy games or even for some one who wants to try out this game as a new genre but if you are completely new then it will take some time to understand all the game mechanics and concepts before you can really start enjoying the game so learning curve is something you might want to keep in mind. (the curve is not as bad as paradox grand strategy games)

My first civilization game was civilization V which I played for many hours and I thoroughly enjoyed playing that game, coming over to Civilization VI quite a bit late after its release but I must say my timing feels right because I have played the game with Rise & Fall and Gathering Storm DLC's and I feel without the DLC's the game isn't  as much fun so buying the game with all DLC's seems perfect to me, btw I am a huge fan of natural disasters.

 I rate this game 10/10 great job improving on civilization 5 which already was an awesome game. 

",1601861316,1601861316,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,18,9,771,771,565,1601941872
84,Sid Meier's Civilization® V,77054644,english,"Addicting, spent the first two nights playing till 4am cause i didnt want to stop till i destroyed my enemies!",1601860129,1601860129,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,26,3,1836,1836,927,1602031834
85,Sid Meier's Civilization® V,77054603,english,Civ 6 is a game about patience and planning in order to succesfully build your civilization. Small choices in the early game can lead to big impacts later on such as whether to build a wonder now or have it possibly taken by another civ or whether to build a specific building and having your science or culture begin to ramp up. 400 hours in and i still feel like i have more to learn about the game.,1601860055,1601860055,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,86,2,24385,1313,24119,1601957479
86,Sid Meier's Civilization® V,77052118,english,"horrible for mac, keeps crashing every 15 mins",1601855219,1601855219,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,1,1,1752,1752,657,1602036021
87,Sid Meier's Civilization® V,49593674,english,"I've been a huge fan of Civiliations since the early days of Civ 4 and have almost 1,000 hours of game play on Civ 5. And I cannot recommend you waste your money on this game! While they did make some cool improvements (especially with some of the DLCs) its just not as enjoyable of an experience. If you want a great civilization experience go buy Civ 5 with all the DLC's for a fraction of the money.",1552746770,1601854775,FALSE,2,0,0.50746268,0,TRUE,FALSE,FALSE,7.66E+16,47,2,4313,136,4313,1601854269
88,Sid Meier's Civilization® V,77051842,english,Great game! Maybe the best strategy game I've ever played.,1601854702,1601854702,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,2,1,1602,1602,1386,1602025556
89,Sid Meier's Civilization® V,77051330,english,I've spent so much money on this game. Worth.,1601853794,1601853794,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,20,2,15289,1282,15168,1602020597
90,Sid Meier's Civilization® V,77051159,english,kj,1601853439,1601853439,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.66E+16,52,1,1570,1570,527,1602028363
