,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
35,76046258,english,"Since Creative Assembly forgot they were allowed to make games that take place after the invention of gunpowder It's interesting to take a look back to their golden age of 2006-2012. If that thematic bad ass trailer of Napoleon reminiscing about ""Winning"" in Italy, Egypt, and Russia doesn't convince you to buy this game then its not like I will, but alas I'm still going to try.



[Minor Campaigns]

Italian Campaign - Fight the Austrians and their Venetian pawns across an expanded map of the Italian Alps. Its Meh but as a tutorial campaign it's not to bad. 

Egypt Campaign - Fight the Ottomans, Mamluks, a bunch of Berber tribes and the occasional British fleet in Egypt and Israel/Palestine. It's a good campaign more to do than in the Italian campaign that's for sure. 

Peninsular Campaign (DLC) - Play as an occupying France, an on the back foot Spain, or really trying to stay relevant British Empire as you fight to liberate........ or Control the Iberian Peninsula. This campaign adds a new mechanic based around propaganda to maintain support in regions you control on the Iberian Peninsula. Overall its pretty cool.




 [The European theater wide Campaign you're actually going to be playing]

Play as Prussia, Austria, the British Empire or Russia in the Campaigns of the Coalition or as France is last last France Campaign (It uses the same map). And this map is massive, It's Europe but with all the regions broken down into much smaller geographic locations. IE France isn't just one region you can control if you take Paris like in Empire Total War.
 - Liberate nations
- Fight Navies
- Ally with France or declare war on them after a few turns in, the game doesn't care if you want to keep it historical or not
- Those of you coming from Empire will be pleasantly surprised by how much faster the AI turns are.



[Multiplayer Campaigns] 

- Every campaign can be played co-op with a buddy. It's a little buggy but I'v gotten a lot of fun hours out of a multiplayer campaign. (But still save regularly just in case it goes and crashes on you) - You have the option to fight as the AI when your partner gets into a battle, If you two are on the same side you can share units or both vote to auto resolve. 




[Actual Battles] 

- AI is improved from Empire and they will utilize more complex tactics on higher difficulties. 
- Unit Sizes can be super large (Ludicrous with mods) if you have the right PC....... This game came out in 2010 so you should have the right PC by now. 
- The Campaigns might only have 5 nations to play as but just for battles there's a lot more. available minor factions for battles include, Sweden, Denmark, Norway, Spain, Ottomans, Portugal and the large ones like Russia, France etc. 



[Multiplayer Battles]

- People are still playing them, not a lot but a dedicated amount ensures there's always games being played. 
- Join massive 4v4 battles or sieges with each individual controlling a large army. 
- Multiplayer Naval battles are a thing...... no one really plays them though but if you find a friend to play with you they can be fun.




 [Overall]
The campaigns are thematic and fun, the AI is much improved, the combat is great, the unit designs and diversity are great, only issue I have with it are in the Europe Campaign you can't play as some major nations like Spain, or the Ottoman Empire. Mods can fix this and make all nations playable with I just thought I'd put it out there. 



9/10 would conquer Europe with horses, cannons and muskets again.",1600218053,1600963885,True,7,0,0.60088115930557251,1,True,False,False,76561198029038514,222,19,35646,0,35646,1600215059
36,61332269,english,"For a game that came out in 2010, it is really nice with an amazing modding community, i only wish that maybe a new empire or napoleon would bring another musket game because there hasnt been a musket style game since 2011 with the release of shogun 2, 

Theres been rome 2,  atilla,  warhammer , britannia , three kingdoms , and then troy but still no fucking musket game in sight ,atleast we have our hope.",1578199826,1600914771,True,0,0,0,0,True,False,False,76561198305826806,36,20,75336,116,75219,1601193740
37,76458830,english,It's good,1600912019,1600912019,True,0,0,0,0,True,False,False,76561198070841795,33,6,8656,14,8642,1600912942
38,76386854,english,gun,1600793312,1600793312,True,4,0,0.580838322639465332,0,True,False,False,76561198403782506,22,5,6056,1115,4836,1602049957
39,76386235,english,great,1600792532,1600792532,True,0,0,0,0,True,False,False,76561198872373510,9,1,1810,0,1810,1600786367
40,76374129,english,Fuck France,1600774899,1600774899,True,1,1,0.420145750045776367,0,True,False,False,76561199067205914,41,11,2305,51,2253,1601653864
41,76354836,english,good game yes,1600730874,1600730874,True,1,0,0.502982079982757568,0,True,False,False,76561198191349238,70,4,15090,0,15090,1600723429
42,76348337,english,good,1600719493,1600719493,True,0,0,0,0,True,False,False,76561199087393926,1,1,1852,280,1444,1601597065
43,76347863,english,Would highly recommend especially for history nerds. and is actually worth the price.,1600718749,1600718749,True,0,0,0,0,True,False,False,76561198968524960,1,1,2241,966,873,1601827249
44,76341826,english,spam acatfuccer@gmail.com,1600710394,1600710394,False,0,0,0.476190477609634399,0,True,False,False,76561199039012627,7,1,888,81,777,1600893605
45,76330647,english,The best Napoleonic era strategy game made so far.,1600695656,1600695656,True,0,0,0,0,True,False,False,76561198005973890,192,14,1698,0,1698,1588978649
46,76318546,english,"Not the best Total War game, but much better than Empire *shrugs*.

This fulfills any desire for musket based Total War. It's got solid graphics, and plays smoothly! Only downside is that there is no large campaign map. There is....but you are largely stuck either playing as the coalition or allied with France. There isn't much wiggle room for playstyles or roleplaying a random country. Not to mention I personally think the world map is too large and overwhelming, especially when I started as GB in my first round. I was overwhelmed with how to play. And the story campaign is so-so.

Overall, I would give TWN a 7/10. I would definitely recommend because it is a solid game that I go back to for a few matches, but I would try to wait for a sale.",1600672486,1600672486,True,0,0,0,1,True,False,False,76561198080491351,17,3,2503,717,1718,1601267290
47,76224944,english,"Better than the modern total war games, with near immortal generals etc.
In this, a stray cannonball will one shot your general.
The graphics are decent enough ( and were truly genre defining back in the day), the gameplay is fun and well thought out, you can even learn tons from the neat little historical tooltips, something missing from many modern iterations.
My only criticism is the appalling lack of DEPTH to the campaigns.
You can play 5 factions, thats it.  What the hell were they thinking? Once youve blasted all 5 a few times youre left in this horrible state of still loving the game but not committing to any campaign as you know full well exactly what to expect as the game goes on in terms of general directions of your empire/your allies/your enemies etc.
You can get mods to unlock lots of other factions and to be honest thats the only reason i still have this ( otherwise excellent) game installed.
Spain and the ottomans are two major powers, to not have them playable without a buggy mod is a real kick in the teeth for customers.",1600523322,1600523322,True,0,0,0,0,True,False,False,76561198144632883,17,3,39172,0,39172,1600513357
48,76176999,english,good old days,1600445117,1600445117,True,0,0,0,0,True,False,False,76561198402602133,29,9,3844,0,2983,1600822424
49,53906544,english,total war,1562498728,1600442991,True,2,0,0.545454561710357666,0,True,False,False,76561198124114652,271,128,1143,0,1108,1600446265
50,76148535,english,LOVE IT,1600393382,1600393382,True,0,0,0,0,True,False,False,76561199077880291,3,2,8460,1277,7181,1602032923
51,76146190,english,"Napoleon total war is amazing, is the second part of empire total war. The diplomacy system is better and the campaigns are awesome.",1600389207,1600389207,True,0,0,0,0,True,False,False,76561197987514358,77,49,2767,27,2731,1601767948
52,76129002,english,"Total War: Napoleon is a good game when you think about it not in the context of other Total War titles. The game runs smoothly, the battles are fun, and the grand Strategy aspect is unique and satisfying. However, when choosing a total war game from the litter, there are other titles that outshine Napoleon. Its close brother, ""Empire"" is a better pick if youre looking for a 17th-18th century title. Empire has a grander scale, more factions to choose from, and more variety and longevity. The total war titles that come after, Shogun 2 and Rome 2, definitely benefited from the improvement on the total war formula, but have better economic, political, and diplomatic systems.All and all, its a good game, but is a meh entry in the series, especially since Empire is basically the same game with a little less polish. If youre looking for an entry point in the series, I advise you look elsewhere.",1600362469,1600362501,True,1,0,0.52173912525177002,0,True,False,False,76561199020884599,27,2,428,0,428,1600361655
53,76125234,english,You can play as Napoleon or suck his oui oui. 10/10,1600357650,1600357650,True,0,1,0,0,True,False,False,76561198153547715,123,15,948,462,234,1601597948
54,76123225,english,"Very fun strategy game, and I love the multiplayer battles in this game.",1600355016,1600355016,True,0,0,0,0,True,False,False,76561198424971566,26,16,1739,0,1739,1600295371
55,76116957,english,great game,1600346461,1600346461,True,0,0,0,0,True,False,False,76561198042131082,46,6,1185,278,811,1601307426
56,76092033,english,"Napoleon Total War est l'un des meilleurs jeux à mon avis. Non seulement la meilleure période pour le jeu, mais aussi une histoire intéressante et étonnante sur les plus grands stratèges de l'histoire. J'aimerais voir une suite de ce jeu ou même un jeu avec la même période de 1800-1900. vive la France!",1600295338,1600295338,True,2,0,0.523809552192687988,0,True,False,False,76561198019636388,635,31,16507,3,16480,1601048062
57,76064491,english,"great strategy game about the Napoleonic era. If you are interested in the time period, it's a must.",1600257296,1600257296,True,0,0,0,0,True,False,False,76561198105744233,104,12,4364,305,3877,1601895394
58,76063923,english,Just awesome.,1600256252,1600256252,True,0,0,0,0,True,False,False,76561199077363334,3,1,18695,1,16806,1601292756
59,76060524,english,good game,1600249234,1600249234,True,0,0,0,0,True,False,False,76561198797640506,21,4,2459,0,2459,1598017738
60,76059712,english,لعبة جميلة جدا جدا جدا استراتجية حربية خرافية,1600247394,1600247394,True,0,0,0,0,True,True,False,76561198419038732,21,10,1576,978,550,1602026017
61,76028930,english,hi,1600190947,1600190947,True,7,1,0.567490458488464355,0,True,False,False,76561198427217425,5,1,11795,0,10466,1600629657
62,75996760,english,yes,1600132813,1600132813,True,1,0,0.523809552192687988,0,True,False,False,76561198136622026,9,1,1251,0,1238,1600797720
63,75971175,english,GOOD,1600107387,1600107387,True,0,0,0,0,True,False,False,76561198040334310,36,1,9479,2178,3232,1601923320
64,75965343,english,Vanilla game (decent) with darthmod (great),1600100067,1600100067,True,0,0,0,0,True,False,False,76561198120571374,27,3,8063,413,7649,1601647854
65,75956032,english,its a beefier version of FOTS even tho it came first.,1600087261,1600087261,True,0,0,0,0,True,False,False,76561198060907785,60,5,6339,21,6295,1601156554
66,75932187,english,e,1600037169,1600037169,True,0,0,0,0,True,False,False,76561198271169267,51,16,567,34,326,1600951322
67,75920952,english,"If you are someone who loves the Napoleonic era and like strategy and control games this is for you.
This game lets you become the leader of many different countries and many different units as you gain control over Europe and bit of Asia as you dominate and take control of many countries, or enjoy the great multiplayer mode where you can play with other people or maybe or your friends.
Hope you like it and have a fun time playing.",1600020435,1600020435,True,0,0,0,0,True,False,False,76561199053415161,5,1,7660,1191,5808,1602089702
68,75904285,english,"THE BEST GAME OF ALL TOTAL WARS, SECOND IS EMPIRE TOTAL WAR.",1599998651,1599998651,True,0,0,0,0,True,False,False,76561198394625188,21,5,16011,0,16011,1599920464
69,75888178,english,This game is really underrated and I am sad that it is but for the people that do play or want to play yall are right. And there are so many different mods to play with if you get bored of the OG my favorite being the hardcore north and south civil war mod!,1599972741,1599972741,True,0,0,0,0,True,False,False,76561198880387632,21,2,6751,1593,4144,1602032978
70,75863939,english,Pretty cool Insane Leader Simulator,1599934244,1599934244,True,0,0,0,0,True,False,False,76561198267595771,34,10,5125,4,5107,1601656318
71,75851380,english,One of the best games ever,1599918650,1599918650,True,0,0,0,0,True,False,False,76561198176693979,3,1,5217,185,4617,1601051832
72,75814741,english, NICE,1599857854,1599857854,True,0,0,0,0,True,False,False,76561199064319509,11,2,4634,402,3296,1602090829
73,75806492,english,Awesome game lots of fun in multiplayer,1599846072,1599846072,True,0,0,0,0,True,False,False,76561198827262745,19,3,6182,64,5853,1601899825
74,75770218,english,Damn good game.,1599780009,1599780009,True,0,0,0,0,True,False,False,76561198337115816,11,1,3579,0,2859,1600130900
75,75766528,english,"great game, pretty good graphics for its time, but it lacks factions and maps, I would recommend getting the total war 3 mod, it adds more factions and maps
",1599773038,1599773038,True,0,0,0,0,True,False,False,76561199068921052,10,3,2388,9,2376,1601600837
76,75760352,english,10/10 - Would kill Napoleon with his own artillery again.,1599763562,1599763562,True,10,13,0.63340383768081665,1,True,False,False,76561198122386999,35,4,21239,66,20398,1601667825
77,15465553,english,"Just  the best way to put empire total war in the past (because empire total war was terrible)  ; in this game, they fixed bugs, made improvements and the DLC´s are a looot more cooler (my favorite is the iberian campaing.... probabily the one of the BEST total war campaings).   [8/10]-whitout Dlc´s [10/10] withDlc´s.",1429548482,1599743886,True,0,0,0,0,True,False,False,76561198135112424,150,24,8895,0,8830,1600527679
78,75743497,english,"I have spent many many hours as you can see. The vanilla game is amazing, but once you get a mod the game becomes the best in the world. Nothing beats seeing guys shoot little balls of steel at each other, with a big 12 pound or 6 pound ball of steel coming too. Just a great game, you can run horses into the back of infantry. Pretty easy to learn, pretty hard to master.",1599740094,1599740094,True,0,0,0,0,True,False,False,76561198338807026,8,5,7969,957,6385,1602010893
79,75729346,english,i love this game <3,1599709202,1599709202,True,0,0,0,0,True,False,False,76561198168726115,6,1,44168,0,44168,1599464876
80,75675652,english,"One of the most saucy realistic total war games. This is what total war is about. Its clean, concise, and balanced. Whoever in their company designed the game play aspect should be commended and given a bigger pay cheque. Its solid. The only side note I would offer is that when infantry get closer, the damage of a volley should be much higher and much less at longer ranges. Because that's how it was at it would encourage players to hold their fire tactically and to charge more often. Additionally as powerful as cannons are, they need some form of additional ability to be moved around and used in different ways. IE splitting the guns up and giving one each to an entire infantry unit. While getting a big nerf in damage and accuracy. Because that's more accurate to how it was. Anyhow 10/10 I hope future total war games focus on having a solid balanced realistic fundamental chess like game like this one and shogun 2.",1599614493,1599614493,True,0,0,0,0,True,False,False,76561198021353039,105,17,13715,0,13715,1442880993
81,75673025,english,,1599609628,1599609628,True,0,0,0,0,True,False,False,76561199048681076,21,10,3047,0,3047,1593324467
82,75664580,english,Basically a highly intense expansion to Empire Total War. Definitely recommended if you're into Campaigns.,1599595172,1599595172,True,0,0,0,0,True,False,False,76561198138156465,13,8,966,0,966,1566004086
83,75623916,english,It's a great game and it's so addicting to be honest the price is more than worth it,1599526250,1599526250,True,0,0,0,0,True,False,False,76561199087997209,1,1,1523,0,1195,1600406980
84,75619866,english,"best bloody battle game ever made, definitely would reccomend",1599518623,1599518623,True,0,0,0,0,True,False,False,76561198060821133,47,7,13352,1550,8243,1602057476
85,75617288,english,eys,1599514097,1599514097,True,0,0,0.476697295904159546,0,True,False,False,76561198325253519,7,5,773,418,232,1601605313
86,75616359,english,"Very good, better with mods",1599512650,1599512650,True,0,0,0.476697295904159546,0,True,False,False,76561198173606535,12,3,15264,20,15032,1600890992
87,75537232,english,gud,1599390486,1599390486,True,0,0,0.476697295904159546,0,True,False,False,76561197964787919,216,7,9857,0,9857,1599390284
88,75533257,english,"Was good but only with darthmod, however after getting my pc wiped after a repair it just won't launch. But if it launches and you have Darthmod you can play this game for a long time.",1599384781,1599384781,True,2,0,0.506125867366790771,0,True,False,False,76561199045734849,6,1,4934,0,4934,1599462248
89,75519507,english,"This game is a masterpiece. From the basic mechanics to the ever-evolving modding community, it will take quite a while to get tired of this game. You know, I would call this game underrated, but I'm pretty sure all total war players love this game. 

10/10 thanks for the memories",1599362336,1599362336,True,1,0,0,0,True,False,False,76561198336438408,67,13,32964,51,32913,1601941849
90,75513122,english,"Amazing But it Gets Boring After Like A week So After That Download mods Like Darth mod and Naval Supremacy! 


Edit Also Try Out Naval Battles They Are Stunning And Amazing",1599351027,1599351083,True,1,0,0,0,True,False,False,76561198883456204,9,3,13448,1771,10205,1601925215
91,75512318,english,very the fun,1599349614,1599349614,True,0,0,0,0,True,False,False,76561198880115070,19,3,378,0,217,1599412098
92,75496062,english,Best strategy game ever,1599325954,1599325954,True,0,0,0,0,True,False,False,76561198843808756,9,4,885,0,567,1599954882
93,75458559,english,swag central,1599270599,1599270599,True,0,0,0,0,True,False,False,76561198977860267,6,4,3408,3,3137,1601599280
94,75458225,english,I liked this game because you get the rare ability to lead a Napoleonic era Army into Battle.  Great game!,1599270000,1599270000,True,0,0,0,0,True,False,False,76561198296867214,16,1,6419,0,3400,1600748433
95,75442772,english,good,1599245833,1599245833,True,0,0,0,0,True,False,False,76561199048623774,3,2,2256,0,144,1600376272
96,75412336,english,Fun but challenging,1599205385,1599205385,True,0,0,0,0,True,False,False,76561198160686814,57,10,1795,0,1795,1599205363
97,75399730,english,I really enjoy slayette party with my colleagues of work. By the way I'm a mathematician. I would definitely recommend this product to any type of person. It's so much enjoyable!,1599179741,1599179741,True,0,0,0,0,True,False,False,76561198328096751,6,1,849,0,618,1599604170
98,75394142,english,They always abandon all Mac users!,1599168525,1599168525,False,0,0,0,0,True,False,False,76561198037535771,75,7,3087,0,3087,1579291773
99,75390467,english,bueno,1599162408,1599162408,True,0,0,0,0,True,False,False,76561198876467467,41,29,197,0,196,1600113807
0,75374442,english,The game might have graphics outdated just a bit  but it gets so much better when you install and play with mods.,1599140504,1599140504,True,0,0,0,0,True,False,False,76561199003667955,3,2,1772,80,1574,1601988179
1,75352210,english,"Is this game good? Oh wait, that is just an understatement.",1599094361,1599094361,True,5,0,0.582172691822052002,1,True,False,False,76561199015118459,12,1,45869,2710,36561,1602015318
2,75342653,english,its awesome,1599076544,1599076544,True,0,0,0,0,True,False,False,76561199087066395,5,1,2451,116,250,1601153739
3,75336682,english,Pick Austria and very hard campaign/battle difficulty on campaign of the coalition. France and the Ottomans will double team the hell out of you. It's infuriating but in a good way,1599068274,1599068274,True,0,0,0,0,True,False,False,76561198140911932,63,3,19684,0,18331,1599768957
4,75333538,english,Noice,1599063931,1599063931,True,0,0,0,0,True,False,False,76561198024766383,52,6,8519,71,6775,1601821934
5,75308013,english,another great strategy game especially if you like the napoleonic time period,1599018974,1599018974,True,0,0,0,0,True,False,False,76561198081142631,15,4,230,0,189,1599026760
6,75305778,english,this is good  the musket line battles are so realistic,1599015174,1599015174,True,4,0,0.554898440837860107,0,True,False,False,76561199075570234,2,1,16571,5512,5686,1602044619
7,75303447,english,"It's similar to Empire, one of my favorite total wars, but is more polished, has a better AI, and is generally more fun. As with any total war game, wait until it's on sale though.",1599011276,1599011276,True,0,0,0,0,True,False,False,76561198888123729,55,7,4176,12,3906,1600904741
8,75302190,english,fun,1599009178,1599009178,True,0,0,0,0,True,False,False,76561198416163376,40,7,1553,0,1553,1597964920
9,75245219,english,"i like strategy games, this one is very good",1598915414,1598915414,True,0,0,0,0,True,False,False,76561198853786036,15,4,974,21,953,1601180993
10,75234354,english,Great game for realistic napoleonic battles. Alright Graphics. And still not outdated. Having a lot of fun trying to get them achivments. Have not installed a mod yet. But the modding community looks amazing too. Overall a great game. I do recemend it to anyone who loves 18 - 19 century combat.,1598898815,1598898815,True,0,0,0,0,True,False,False,76561198262807975,81,35,17286,2035,10966,1601758260
11,75190410,english,One of the best Total war games made.,1598825077,1598825077,True,0,0,0,0,True,False,False,76561198145342904,14,1,1326,0,1251,1599321334
12,75186815,english,the mods are great,1598819606,1598819606,True,0,0,0,0,True,False,False,76561198858475660,19,3,6712,660,5612,1601952933
13,75176848,english,"Very Good game, have had hours of fun",1598806207,1598806207,True,0,0,0,0,True,False,False,76561198104638649,38,1,5852,0,5816,1599314786
14,75137377,english,game is fucking awsome,1598746732,1598746732,True,0,0,0,0,True,False,False,76561198101775362,48,5,220,0,216,1598747008
15,75123857,english,its fun,1598725649,1598725649,True,0,0,0,0,True,False,False,76561198872138532,8,1,865,33,634,1601073118
16,75123208,english,lI like napoleon and gunpowder,1598724740,1598724740,True,0,0,0,0,True,False,False,76561198954753605,3,1,3751,0,1886,1600797375
17,75113394,english,very good gameplay!,1598711728,1598711728,True,0,0,0,0,True,False,False,76561199010906065,11,11,1276,0,611,1598759025
18,75105192,english,"fun with freinds
",1598700007,1598700007,True,0,0,0,0,True,False,False,76561198411625445,121,5,15078,0,14839,1600546681
19,75086899,english,Hope they make an updated version soon!,1598667892,1598667892,True,0,0,0,0,True,False,False,76561198004200098,63,1,36219,0,36214,1598669563
20,75081562,english,good,1598657912,1598657912,True,0,0,0,0,True,False,False,76561198998147733,5,2,2851,26,2481,1601449044
21,75071234,english,"I really like this historic period and the game does a great job recreating that historic feel and Napoleon's aura, actually this is an unapologetic love letter to Napoleon. But it's hard not to feel like this is more of an expansion pack to Empire than a full fledge game. Still, I really enoyed my time with it, even with the relative shorter and smaller campaigns.",1598642376,1598642376,True,1,0,0,0,True,False,False,76561197979953970,618,345,814,0,796,1598642382
22,35607480,english,"Almost 600 hours into this addicting game, recommended for people interested in the era. 
Musket warfare may not be interesting to most TW players and it is quite rare to find someone in real life that is interested in such game as I've only found one(recently)

The multiplayer is much more alive than the 3 recent TW games(ToB, 3K and troy). The Italian and Egyptian campaigns are very engaging and requires different strategies and the grand campaign leaves space for creativity. Lots of game mechanics are either not explained or doesn't work, and it would be better if there is more regions to make a game longer as it only takes a few years to win domination for grand campaign.

Still, good game.

Very historically accurate, engaging campaigns, beautiful ship designs but some bad game mechanics.
4.3/5",1507597431,1598620155,True,3,0,0.565217375755310059,0,True,False,False,76561198390594718,46,13,37690,0,13892,1600621884
23,75029847,english,small man kills italians,1598574413,1598574413,True,0,1,0,0,True,False,False,76561198880359381,48,20,212,0,192,1600286971
24,75022972,english,"ive only played it for a day but its better then empire in every way accept scope, and how many nations you can play",1598562065,1598562065,True,0,0,0,0,True,False,False,76561198257649773,47,10,1701,0,1454,1599774436
25,75021160,english,"This game is great,  I love this period of History and its amazing to see the battles played out this way.",1598559111,1598559111,True,0,0,0,0,True,False,False,76561198041814809,144,1,3305,0,2773,1598751290
26,75010826,english,Similar to the other Total War games although much more story led. Thoroughly enjoyed and would recommend,1598544280,1598544280,True,0,0,0,0,True,False,False,76561198002618056,38,1,38296,1510,34388,1602022122
27,75007195,english,"I'm big sucker for anything Napoleonic. So, thumps up.
",1598539474,1598539474,True,0,0,0,0,True,False,False,76561198182725341,15,3,1468,51,633,1601104050
28,74987815,english,pog,1598507308,1598507308,True,0,0,0,0,True,False,False,76561198836708488,65,9,1491,0,1491,1598280962
29,74976574,english,I prefer Empire:TW,1598485489,1598485489,True,0,0,0,0,True,False,False,76561198084233565,36,16,1745,0,1724,1598577069
