,title,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played,timestamp_dev_responded,developer_response
13,Football Manager 2019,76052098,english,its alright i need to play a bit more tho,1600229263,1600229263,TRUE,1,1,0,0,TRUE,FALSE,FALSE,7.65612E+16,24,1,58320,0,58320,1600229247,,
14,Football Manager 2019,76018319,english,Very addictive game,1600177368,1600177368,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,16,1,11871,0,11225,1600633550,,
15,Football Manager 2019,48804719,english,played it a bit,1549475776,1600155712,TRUE,0,0,0,1,TRUE,FALSE,FALSE,7.65612E+16,72,4,87634,1436,85635,1601831353,,
16,Football Manager 2019,75740118,english,"its good
",1599733641,1599733641,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,11,3,39243,0,38976,1600494207,,
17,Football Manager 2019,75651230,english,It's ok,1599577714,1599577714,TRUE,1,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,219,1,126450,4611,120623,1601863215,,
18,Football Manager 2019,75627543,english,Everything,1599533016,1599533016,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,9,1,74660,0,74574,1599583290,,
19,Football Manager 2019,75541211,english,"addicting stuff, for sure its better than smoking cigs a pack or day or jacking off",1599396131,1599396131,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,56,3,4294,0,4216,1600603059,,
20,Football Manager 2019,75356562,english,Amazing game.,1599103154,1599103154,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,2,1,96069,2608,92153,1601733061,,
21,Football Manager 2019,75303429,english,,1599011260,1599011260,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,134,4,21355,919,15741,1601435509,,
22,Football Manager 2019,75274114,english,the game is good,1598968928,1598968928,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,7,1,2748,0,2732,1598970501,,
23,Football Manager 2019,75245653,english,good food,1598916382,1598916382,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,200,3,6925,0,6925,1598913465,,
24,Football Manager 2019,75189661,english,"I have over 3000 hours of Football manager hours, and i never get bored playing the franchise! 
So much freedom to do whatever you want, you can either start with a small unknown club and lead it to becoming one of the biggest and most successfull club in the world! Or you can start with one of the bigger clubs! 

The game is not only about finding the best players and signing them. You have to control your budget and make sure you stay in terms of the financial fair play rules! 

I havent bought the football manager 2020 yet since i still have great fun playing this one for now.. But i will definitely get the 2021 version when that one comes!",1598823848,1598823848,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,118,13,14150,0,12152,1600209527,,
25,Football Manager 2019,75184595,english,just one more game,1598816450,1598816450,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,437,10,16513,149,10848,1600723679,,
26,Football Manager 2019,75179956,english,anyone who really (empathised) likes football should get FM its a classic,1598810289,1598810289,TRUE,0,0,0,0,TRUE,TRUE,FALSE,7.65612E+16,3,1,5944,0,5920,1598811701,,
27,Football Manager 2019,75135971,english,Extremely fun,1598744201,1598744201,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,37,2,716,0,628,1600522179,,
28,Football Manager 2019,74803816,english,"Better than FM20, worse than FM18 and all the others. It went downhill for Sports Interactive when this game was released. 
",1598218537,1598218537,TRUE,1,0,0.5,0,TRUE,FALSE,FALSE,7.65612E+16,51,9,15905,0,15905,1592219264,,
29,Football Manager 2019,74773836,english,hi,1598177874,1598177874,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,8,7,368,0,368,1592836963,,
30,Football Manager 2019,74752589,english,.,1598142006,1598142006,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,10,1,26486,3418,12135,1601867104,,
31,Football Manager 2019,74750529,english,"The FM series is like digital crack. FM19 is better than most of the previous iterations but arguably not quite as good as FM20. 

I wasn't even particularly into football before I started playing - it's an excellent strategy/rpg even if you ignore the football aspect (which it simulates brilliantly for the most part). You can manage in a variety of leagues from around the world, each with slightly different rules and challenges. This acts as a ""difficulty setting"" - you could choose a top team in a top league with fabulous wealth and world class players, who will probably win most games without needing much from you. Or you could choose a dirt poor team in a poor league which will require all kinds of managerial tricks and shrewd planning to succeed with. 

The game itself can be very daunting with the number of tasks you have to perform, but you can delegate most of these to your backroom staff (essentially automating it) until you feel ready to handle them yourself. This makes FM a fairly easy game to pick up but a VERY difficult game to master. You will still be learning new things after hundreds of hours. 

I'd recommend this game to anyone who wants to throw their life away.
",1598138307,1598138307,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,336,21,105972,127,104754,1601242288,,
32,Football Manager 2019,74691331,english,muy bueno,1598051043,1598051043,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,67,4,16254,0,15739,1599409127,,
33,Football Manager 2019,74672421,english,Good game,1598023958,1598023958,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,61,1,15963,107,2539,1601148236,,
34,Football Manager 2019,74656489,english,good game. hard to learn at start but once you have learnt how to play very addicting,1597999351,1597999351,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,31,2,26665,0,24782,1598525439,,
35,Football Manager 2019,74655978,english,Which time of the day is it?,1597998417,1597998417,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,2,1,6690,0,4542,1598533789,,
36,Football Manager 2019,74640504,english,best game i have played,1597968512,1597968512,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,6,1,50473,0,50393,1598628951,,
37,Football Manager 2019,74637690,english,One of the worst games in the FM series.,1597963413,1597963413,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,18,2,14663,0,14425,1598482984,,
38,Football Manager 2019,74509325,english,old faithful. always fantastic to come back to this game every once in a few years.,1597761613,1597761613,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,9,1,597,0,597,1597760161,,
39,Football Manager 2019,74500418,english,I now aspire to work a 9-5 office desk job.,1597749013,1597749013,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,197,4,66609,2148,60027,1601819603,,
40,Football Manager 2019,58683237,english,"I mean, considering how FM21 is about to come out and I am still spending days playing this...
This is pretty awesome",1575092735,1597736072,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,6,2,99772,2300,90540,1601860558,,
41,Football Manager 2019,74424377,english,good,1597612647,1597612647,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,5,1,92535,3,91623,1601513935,,
42,Football Manager 2019,74355447,english,brilliant gameand addictive,1597506779,1597506779,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,5,1,81326,1813,74848,1601413081,,
43,Football Manager 2019,74231878,english,FOOTBALL,1597312767,1597312767,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,29,7,10831,0,5673,1600562607,,
44,Football Manager 2019,74193690,english,YRS,1597247563,1597247563,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,20,1,56073,345,49976,1600895564,,
45,Football Manager 2019,74135875,english,p good,1597153716,1597153716,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,25,1,18479,0,15219,1599230844,,
46,Football Manager 2019,74132402,english,"It's Football manager, take your team from bottom of any league and try to build that club.",1597148743,1597148743,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,77,2,17200,0,17068,1597155599,,
47,Football Manager 2019,74122721,english,awesome game,1597132545,1597132545,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,19,1,69226,492,61469,1601026057,,
48,Football Manager 2019,74100921,english,fire,1597092212,1597092212,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,6,1,11407,0,9353,1597562225,,
49,Football Manager 2019,73960121,english,one of the best games,1596870598,1596870598,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,9,1,65054,0,62809,1597315217,,
50,Football Manager 2019,73878271,english,good,1596741727,1596741727,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,27,2,45373,0,45373,1596741717,,
51,Football Manager 2019,73827081,english,if you love football with a passion this is the game for you.  Not necessary to buy every year.,1596652884,1596652884,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,53,2,34418,0,27740,1599985585,,
52,Football Manager 2019,73810585,english,"I have played 545 hours out of it, that says something. Have been a CM/ FM fan since 2000, love this game. 

Meanwhile on the downside, in my opinion, the improvement every year for this franchise is not a lot, game play, match engine, graphics, every year bit by bit. No Wow factor! That is why I only buy this game every 2 years. 

Still I will recommend to friends that love football but never into this before.",1596629234,1596629234,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,117,2,39302,0,32739,1600237843,,
53,Football Manager 2019,73702346,english,great game,1596462459,1596462459,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,4,1,82333,1226,74677,1601828855,,
54,Football Manager 2019,73673066,english,Yes,1596402992,1596402992,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,30,3,21520,127,10645,1601838610,,
55,Football Manager 2019,73658705,english,So engrossing and realistic. You need time to play this.,1596380534,1596380534,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,3,1,4766,0,4446,1596401114,,
56,Football Manager 2019,73602355,english,Good for killing a couple of hours.,1596279325,1596279325,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,128,1,49053,394,47043,1601844655,,
57,Football Manager 2019,73547914,english,I like this game to kill my hours.. nothing more...,1596176022,1596176022,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.65612E+16,48,2,27319,1386,22822,1601816239,,
58,Football Manager 2019,73514784,english,".
",1596117687,1596117687,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,3,1,89325,1508,79667,1601551817,,
59,Football Manager 2019,73467673,english,1212,1596032341,1596032341,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,29,2,15024,0,9058,1600601311,,
60,Football Manager 2019,73454723,english,"The match engine is so broken, you need at least 30 shots before you score 2 or 3 goals. This happens in EVERY match. Doesn't matter how good your tactic or player is. Also, the amount of shots that hit the post is ridiculous. Example: I'm 48 matches in with Chelsea in my 3rd season with 1436 shots/ 733 on target/ 151 goals / 91 shots on post. Absolutely insane. If you are okay with this then you can still have fun I suppose.",1596010942,1596010942,FALSE,2,0,0.521739125,3,TRUE,FALSE,FALSE,7.65612E+16,6,1,78374,0,70105,1598809357,,
61,Football Manager 2019,73434605,english,"fantastic game, extremely in depth and fun",1595971058,1595971058,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,3,2,35929,432,32348,1600998491,,
62,Football Manager 2019,45797454,english,"My first official Football Manager 2019 play through after learning the game:
- Load into custom club
- Create ""Scouse FC"" A team composed of only players from Liverpool, the area itself.
- Added former players such as Carra, Fowler and Gerrard to the field as my commanders for the youngsters (with the help of Workshop mods)
- Produced a hardworking but flair struck midfield composed of Curtis Jones, Stephen Gerrard, and Trent Alexander Arnold (After training to alter his position)
- Made a special exception for Ben Woodburn as he is just a quality player from the Academy and it's his only club. 
- Proceeded to play the Liverpool way with less regards to defense.
- Champions League Final Arrives.
- It's been a fair season so far and the final is Liverpool VS Barcelona (They had made plenty of great signings and look like a strong force)
- Half time whistle comes and it's 3-0. Liverpool is losing off of two goals from Coutinho and one goal for Mbappe.
- Me, your dashing manager, gives a rousing half time speech to rally the players to fight for the win.
- Gives instruction for the team to hard tackle Coutinho as revenge
- Fight back the 2nd half for a win and come back with two goals.
- The closing minutes of the game were winding down till Liverpool academy graduate Trent MF Alexander Arnold beat the defense and slotted the shot.
- Overtime commences.
- Both teams score but besides some early shots it was just two teams sluggishly but ruthlessly battling for the ball.
- Penalties...


- Barca proceeds to miss every single PK thanks to our dear Goalkeeper (Trial player from academy)
- Liverpool misses the first but scores all the rest

EASY DUB. 100% Recommend the game.",1542126311,1595826570,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,187,1,24601,0,15616,1599901973,,
63,Football Manager 2019,73212473,english,Amaazze,1595601409,1595601409,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,2,1,50717,0,47471,1597120947,,
64,Football Manager 2019,73160788,english,"Football, it doesn't get any better than this.",1595510198,1595510198,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,21,3,10552,0,10346,1596294600,,
65,Football Manager 2019,73139241,english,very good game,1595467776,1595467776,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,10,1,17379,2617,14732,1601843380,,
66,Football Manager 2019,73125375,english,fun game if you like football,1595443662,1595443662,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,10,1,222269,7192,187504,1601869941,,
67,Football Manager 2019,73105174,english,Played regularly since 2007. Heavily addictive. Wouldn't want it anther way!,1595413374,1595413374,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,8,1,100079,2020,80441,1601857621,,
68,Football Manager 2019,73066010,english,Excellent game.,1595344947,1595344947,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,18,1,18035,0,17646,1598516252,,
69,Football Manager 2019,72953797,english,good game,1595171211,1595171211,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,2,1,14929,0,14859,1595175347,,
70,Football Manager 2019,72914097,english,top game,1595104540,1595104540,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,9,1,261295,18462,186704,1601872435,,
71,Football Manager 2019,72847033,english,my best game series from 2010,1595000619,1595000619,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,8,1,23294,389,17781,1601826579,,
72,Football Manager 2019,72781605,english,who does not like manager,1594898863,1594898863,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,2,1,245310,0,245294,1594899535,,
73,Football Manager 2019,72732087,english,You are more likely to have an aneurysm than fun playing this.,1594819701,1594819701,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,211,1,26040,2099,17297,1601643203,,
74,Football Manager 2019,72472883,english,I mistakenly bought FM05 for my PSP thinking it was another version of FIFA...best mistake ever FM19 probably the peak of all FMs thus far.,1594434954,1594434954,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,5,1,87861,0,65711,1597874651,,
75,Football Manager 2019,72413437,english,"I play FM since 1996/1997. This is the best game i ever play and i still enjoying in every minut i spend playing FM and can't wait for new one to come out
",1594359206,1594359206,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,4,1,240525,0,217712,1600118483,,
76,Football Manager 2019,72362074,english,great game,1594298052,1594298052,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,12,3,60522,0,60410,1594369222,,
77,Football Manager 2019,72257962,english,Fun game. I'm not very good I bad manager. Still fun game.,1594159013,1594159013,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,72,5,9773,0,5902,1599593238,,
78,Football Manager 2019,72195446,english,Great game. Especially with friends.,1594079616,1594079616,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,36,1,35642,0,31775,1599785857,,
79,Football Manager 2019,72150788,english,The best match ever,1594027729,1594027729,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,10,1,3056,0,3025,1594029512,,
80,Football Manager 2019,72075051,english,I have been playing football manager since the very first version of the series. It only gets better and better. Love it!,1593935395,1593935395,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,19,1,33473,0,16883,1600454434,,
81,Football Manager 2019,72075037,english,"I it a fun game, which gives more challenge than being a manager in fifa career mode",1593935381,1593935381,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.65612E+16,34,2,3070,0,1751,1594092561,,
82,Football Manager 2019,71969977,english,"Tried and tried but utterly unable to load tactics, why?",1593803944,1593803944,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,15,2,627,0,593,1598655034,,
83,Football Manager 2019,71948573,english,good game,1593782079,1593782079,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,11,1,30467,0,29336,1594494963,,
84,Football Manager 2019,71808891,english,It's fun,1593612771,1593612771,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,112,1,27092,14,21054,1601839503,,
85,Football Manager 2019,71774892,english,"I've played this game a little bit now.
Seems fun. Would not recommend if you are interesting in having other hobbies.",1593569808,1593569808,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,26,2,319156,4261,294599,1601871867,,
86,Football Manager 2019,71669443,english,"Pahalı olsa da,cüzdandaki son parayı verip aylarca oynamalık oyun.",1593451860,1593451860,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,18,3,7606,0,7606,1568392830,,
87,Football Manager 2019,71656588,english,pretty cool,1593440377,1593440377,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,13,2,21264,0,17137,1594045890,,
88,Football Manager 2019,71607985,english,Amazing DB,1593383134,1593383134,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,5,1,98070,4194,55991,1601866129,,
89,Football Manager 2019,71483500,english,"great game
",1593259557,1593259557,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,20,1,11872,203,10616,1601459356,,
90,Football Manager 2019,71450321,english,Great addition to the series,1593223612,1593223612,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,11,1,3607,0,3468,1599966355,,
91,Football Manager 2019,71359710,english,"My players get too many injuries easily despite I already reduced the training workload and tactics. I don't know if this is caused by bad (bug) match engine or I'm getting worse managing my players. LOL!

I don't care about the 3D engine because I like 2D view more as usual. But, the 2D view is getting worse, both the performance and the visual. I love the old 2D visuals which was more simple and clean.

There are already too many cons mentioned by other players, so I don't need to mention them here.

I still think FM2017 is better than FM2019, but I still recommend this.",1593136910,1593136910,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.65612E+16,561,30,10187,5,5455,1600923901,,
92,Football Manager 2019,71347676,english,Not bad.,1593123176,1593123176,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,105,1,345713,999,253236,1600723157,,
93,Football Manager 2019,71300109,english,good,1593050542,1593050542,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,12,1,946,0,850,1593056294,,
94,Football Manager 2019,71217813,english,It is same old game. Sit in front of the computer for 500 hours pressing space but somehow have fun doing that.,1592909747,1592909747,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,172,41,33917,0,33917,1579366878,,
95,Football Manager 2019,71126569,english,Nice game and enjoyable,1592743622,1592743622,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,5,1,5125,0,4947,1592754324,,
96,Football Manager 2019,71125008,english,i like that it is difficult.,1592741283,1592741283,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,2,1,2649,0,1743,1600328352,,
97,Football Manager 2019,71111766,english,"Hundreds of hours in, this game never ceases to be value for money. The frustrating point continues to be the lack of incremental changes in subsequent editions, but the core game play loop is as addictive as ever.",1592718433,1592718433,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,8,1,47727,663,25175,1601222907,,
98,Football Manager 2019,71080686,english,"For all of us who hate to see our hidden GM talents go to waste. 

Leading a team from the bottom to the top is very satisfying. Love the depth of info in the game but you do have to get used to the interface if you're new to FM.",1592664874,1592664874,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,460,14,16598,0,6115,1597079453,,
99,Football Manager 2019,71075080,english,"I would absolutely recommend this game to anyone who's into football. Saved me from playing FIFA 20, as I'm mostly interested in career mode. The depth of this game makes even PES's Master League seem like a kiddie pool.",1592657065,1592657065,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.65612E+16,71,14,3411,0,2299,1594452737,,
0,Football Manager 2019,71052910,english,maF DFGARAME BTAH,1592616153,1592616153,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,7,1,33916,0,33842,1593306670,,
1,Football Manager 2019,71028841,english,great sim,1592576321,1592576321,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,12,1,20361,1209,8436,1601811649,,
2,Football Manager 2019,70941222,english,W,1592410391,1592410391,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,8,1,93705,0,89914,1595220736,,
3,Football Manager 2019,70896987,english,yep,1592331696,1592331696,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,52,2,31031,437,25773,1601212586,,
4,Football Manager 2019,70886747,english,"GREAT GAME. Imho the best of the bunch in terms of overall graphics, gameplay, tactical system & structure. If you have 19, you probably wont need fm20. Spent many hours tweaking and managing teams in different tiers & had alot of fun during this quarantine",1592318111,1592318111,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,51,3,50501,0,44718,1597778027,,
5,Football Manager 2019,70822408,english,great,1592219858,1592219858,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,6,1,998,0,998,1557572798,,
6,Football Manager 2019,70806875,english,"mike ashley gave me no money to spend
10/10 very realistic",1592186695,1592186695,TRUE,0,1,0,0,TRUE,FALSE,FALSE,7.65612E+16,93,1,25946,0,23676,1593355947,,
7,Football Manager 2019,70717569,english,For those of you who can't get real world football managers to manage your favorite football team the way you want them to play.,1592046030,1592046030,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,39,3,10326,0,10248,1600246232,,
8,Football Manager 2019,70712780,english,Its good,1592036978,1592036978,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,9,1,162697,5161,138126,1602026657,,
9,Football Manager 2019,70672296,english,Highly recommended if you want your social life to be screwed.,1591963741,1591963741,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,59,2,33238,130,31617,1600970604,,
10,Football Manager 2019,70612020,english,Joss,1591847433,1591847433,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,14,2,200372,0,172381,1600523866,,
11,Football Manager 2019,70565258,english,Have played every version of this game since it first appeared in the fall of 1992,1591758193,1591758193,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,6,3,24383,0,21904,1598810836,,
12,Football Manager 2019,70552491,english,good,1591732613,1591732613,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,32,8,1529,25,1478,1601905059,,
13,Football Manager 2019,70522490,english,played for 2 yrs and still a good game for me,1591684252,1591684252,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,12,1,127833,0,119662,1600832489,,
14,Football Manager 2019,70481337,english,Love it,1591609526,1591609526,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,3,1,185457,4692,135435,1601823523,,
15,Football Manager 2019,70453135,english,best football game available,1591554159,1591554159,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,12,1,8635,0,8183,1591807250,,
16,Football Manager 2019,70436899,english,world class,1591531107,1591531107,TRUE,2,0,0.523809552,0,TRUE,FALSE,FALSE,7.65612E+16,2,1,182691,0,174367,1593377205,,
17,Football Manager 2019,70364284,english,"I like playing football manager games. I like the tactics formation, team building, transfers, etc which this provides. Overall a good game",1591411678,1591411678,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,7,2,55922,7456,4429,1602005300,,
18,Football Manager 2019,52751893,english,its addicting,1561964135,1591347161,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.65612E+16,143,8,66693,270,57736,1601357874,,
19,Football Manager 2019,70256076,english,A quality game.,1591217592,1591217592,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,43,5,114824,1904,91539,1602027711,,
20,Football Manager 2019,70206830,english,"cool, i need to stop going on hoolidays",1591126605,1591126605,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,18,1,21116,0,19329,1599044464,,
