,title,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played,timestamp_dev_responded,developer_response
11,Phasmophobia,77060663,english,"played this game with a few friends, we spent half the time calling the ghosts names until we got killed. 10/10",1601871764,1601871764,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,52,5,335,335,335,1601871574,,
12,Phasmophobia,77060649,english,"FUCK, i love this game, it scares the fuck out of me. fuck this GAME, ITS SO GOOD AND SHIT AT THE SAME TIME. GL sleeping if you don't like paranormal stuff",1601871748,1601871748,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,107,1,313,313,313,1601871677,,
13,Phasmophobia,77060631,english,"I cannot play this game. Since the game relies on Cortana, and I do not have Cortana, I cannot partake in half the game. If this changes, I will change my review. Until then, I cannot in good faith recommend this game to anyone without Windows 10.",1601871695,1601871695,FALSE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,47,3,69,69,69,1601871504,,
14,Phasmophobia,77060629,english,This game always has you on the edge of your seat. The different variety and behaviors of the different ghosts always makes it a fun experience. I get chills playing this game 10/10,1601871686,1601871686,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,12,1,626,626,626,1601871587,,
15,Phasmophobia,77060576,english,Like hunting ghosts and getting scared with your friends? This is the game for you :),1601871602,1601871602,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,319,15,668,668,668,1601869586,,
16,Phasmophobia,77060516,english,"Pretty spooky, fun game mechanics, great with friends and solo. Hope the dev can expand on the idea more, because there's no game quite like it at the moment.",1601871476,1601871525,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,169,17,474,474,474,1601867844,,
17,Phasmophobia,77060506,english,/╲/\╭( ͡° ͡° ͜ʖ ͡° ͡°)╮/\╱\,1601871460,1601871460,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,157,27,440,440,440,1601701799,,
18,Phasmophobia,77060501,english,Tutorial scared me more than actual game 10/10 would play more,1601871438,1601871438,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,904,22,266,266,266,1601844363,,
19,Phasmophobia,77060495,english,"WOW !!! The game is simply sensational mainly because of the stage

• The ambience is awesome
• The background sound is agonizing
• Tasks that leave you with real fear of going to do

It combines all this with the citizen's inability to run, the affliction
and the desperation to not die multiply in 10 times

Not to mention that the icing on the cake in this game are friends who can barely make it
enter the seats and send you to the front line to take a picture, talk to
the ghost and die

the voice system is very brilliant, the people in my house were even frightened by
the screams and calls to summon the ghosts

Fantastic for early access
10/10",1601871420,1601871420,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,82,6,46,46,46,1601870138,,
20,Phasmophobia,76892284,english,"I can't even walk through the front fucking door.

EDIT - This game is great! I just literally am too scared to walk through the front door.",1601609431,1601871348,TRUE,0,1,0,0,TRUE,FALSE,TRUE,7.65612E+16,239,31,390,390,390,1601788906,,
21,Phasmophobia,77060381,english,unique horror game detective kinda stuff but horror cause you need to find ghost identity and also hide when he is hunting this game looks promising,1601871210,1601871292,TRUE,1,0,0.519999981,0,TRUE,FALSE,TRUE,7.65612E+16,87,55,1984,1984,1984,1601871044,,
22,Phasmophobia,77060412,english,"Keep in mind that I played with mouse and keyboard, NOT VR.
Please don't take my negative review as meaning that this is a bad game because it is great fun even with the issues I noticed.

It is a great concept with some great game mechanics.
I like the voice recognition, the way ghosts hunt after you, the map layouts are all pretty good, and it's loads of fun to play with friends

I do feel like the cons, however, are pretty glaring.
Movement speed is WAY too slow. You can sneak in most other games faster than you can ""sprint"" in this game. I feel like it needs to be at least doubled.
The push-to-talk only sometimes works and the Spirit Box glitches out too frequently.
The pathing of the ghosts seems a bit odd. I ended up getting a wraith trapped in a closet.
I feel like there should be some way to interact with the map while you are dead, like moving objects or making sounds.

I know this is still in early access, so I'm hoping the developer looks at reviews and gameplay to see what can be fixed and improved.",1601871259,1601871259,FALSE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,205,10,402,402,402,1601786944,,
23,Phasmophobia,77060376,english,Buy it Grigsby,1601871200,1601871200,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,332,15,236,236,236,1601802316,,
24,Phasmophobia,77060334,english,I shit of pants,1601871109,1601871109,FALSE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,46,8,315,315,311,1601871310,,
25,Phasmophobia,77060300,english,scary :(,1601871048,1601871048,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,366,3,204,204,204,1601867521,,
26,Phasmophobia,77060264,english,fun and scary,1601870983,1601870983,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,31,6,244,244,244,1601870943,,
27,Phasmophobia,77060261,english,"Buggy as hell. Can't even stay connected though an entire investigation. Maybe if the devs updated it and patched this problematic glitch, I as well as the other players would enjoy it more. And yeah, I get it, early access, whatever, cool. But when bugs are preventing people from playing, then you shouldn't have it released yet.

Spend your money somewhere else.",1601870978,1601870978,FALSE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,57,1,379,379,356,1601871384,,
28,Phasmophobia,77060213,english,This game is fun when play with friends. Highly recommend.,1601870873,1601870873,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,38,1,958,958,958,1601870802,,
29,Phasmophobia,77060159,english,spooky ghost go brrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,1601870745,1601870745,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,7,8,198,198,181,1601871772,,
30,Phasmophobia,77060156,english,"Played Limbo, got murdered, shat pants. Pretty nice!",1601870742,1601870742,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,51,5,241,241,241,1601862056,,
31,Phasmophobia,77060145,english,"Fun as hell if you get scared easily, play with friends for the time of your life. Also, I had 18 hours within 1 day of owning this game... am I an addict?",1601870723,1601870723,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,155,12,739,739,739,1601870164,,
32,Phasmophobia,77060140,english,"Like Payday, but with spooks.",1601870714,1601870714,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,360,12,174,174,174,1601867144,,
33,Phasmophobia,77060077,english,"Harris Gunlund, I am watching you.",1601870579,1601870579,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,104,17,1022,1022,997,1601872132,,
34,Phasmophobia,77060052,english,"Joined a group of randoms, they told me I needed to go into the house to speak with the ghost alone so it would appear. It was a demon and killed me. 10/10 would get lied to again and die.",1601870526,1601870526,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,230,26,217,217,217,1601871558,,
35,Phasmophobia,77060041,english,should have more then 4 player coop (because i have 4 friends who own it) but overall an absolute blast and I would highly recommend if your into coop horrors,1601870507,1601870507,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,95,7,547,547,547,1601870167,,
36,Phasmophobia,77060025,english,"A unique experience, especially with friends. Awesome interactive mechanics and definitely a rush.",1601870471,1601870471,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,64,2,328,328,328,1601870369,,
37,Phasmophobia,77059998,english,"Good game, occasionally spooky but generally manageable. Can get repetitive, hopefully it gets some additional updates to avoid that.",1601870416,1601870416,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,272,2,1538,1538,1508,1601871328,,
38,Phasmophobia,77059993,english,AHHHHHHHHH WHAYT THE FUVK HE WAS RIGHT THREHE HE WA S HOLD VINJG A KNIJGGHE HOLY SHIT,1601870403,1601870403,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,9,2,223,223,223,1601869979,,
39,Phasmophobia,77059991,english,Very fun idea and super engaging.,1601870400,1601870400,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,19,1,642,642,642,1601870321,,
40,Phasmophobia,77059930,english,This game is probably without a doubt the scariest game ive played and im terrified of the future updates the devs come out with. Every time I play I always end up screaming and waking up everyone in my house. 10/10 Worth the cost,1601870277,1601870277,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,37,4,454,454,454,1601868947,,
41,Phasmophobia,77059884,english,Super fun and actually scary. Sometimes I even get legitimate goosebumps. This game is better to play with people you know because rando's aren't super friendly.,1601870199,1601870199,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,18,5,355,355,355,1601870118,,
42,Phasmophobia,77059776,english,"If you want to scream and shit your pants with your friends I definitely recommend it. The best thing to do is to taunt the ghost and watch your friends die for it. Each map is different, the ghosts change each time, no two experiences are the same so you will always have new fun memories with friends. We had a ghost named Betty White, and she destroyed us. 10/10 super fun can't wait to see where this game goes and how it grows.",1601869973,1601869973,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,39,1,594,594,594,1601867788,,
43,Phasmophobia,77059735,english,Super fun but at the same time its so fudgin scary o my you gotta be brave,1601869893,1601869893,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,4,1,685,685,685,1601869567,,
44,Phasmophobia,77059628,english,Still in development but crazy spooky........ AND brain candy as you try to figure out the puzzle of the spook while staying alive.  Unique. Fresh.  High tension.  Rewards teamwork.  Accessible but scales quickly.  Ambience +++.  Looking forward to the finished product but great fun already.,1601869655,1601869655,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,96,4,432,432,401,1601871646,,
45,Phasmophobia,77059598,english,Scary and very fun.. but mostly scary,1601869603,1601869603,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,29,20,477,477,477,1601865971,,
46,Phasmophobia,77059592,english,great game to play with friends,1601869593,1601869593,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,90,3,221,221,221,1601865357,,
47,Phasmophobia,77059587,english,"good game
",1601869586,1601869586,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,18,6,182,182,182,1601785103,,
48,Phasmophobia,77059585,english,"Very spooky and fun co-op I'm not much for words but get this game,",1601869580,1601869580,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,194,2,794,794,764,1601871500,,
49,Phasmophobia,77059580,english,yes.,1601869573,1601869573,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,13,8,985,985,985,1601867303,,
50,Phasmophobia,77059572,english,Nice,1601869553,1601869553,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,91,2,576,576,552,1601869992,,
51,Phasmophobia,77059549,english,"Once you learn all the basics and understand what to do and what you're looking for, it is so much fun with friends. I would 100% recommend this game to anyone. I have not yet tried it in VR but plan on it in the future.",1601869507,1601869507,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,26,9,585,585,585,1601853231,,
52,Phasmophobia,77059524,english,scary,1601869450,1601869450,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,68,5,364,364,333,1601871636,,
53,Phasmophobia,77059502,english,good,1601869412,1601869412,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,10,1,449,449,449,1601868662,,
54,Phasmophobia,77059496,english,"gg
",1601869404,1601869404,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,44,27,307,307,307,1601863408,,
55,Phasmophobia,77059493,english,Ghost scary,1601869402,1601869402,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,56,4,311,311,311,1601836750,,
56,Phasmophobia,77059490,english,"A very good co-op horror game
Highly recommended.",1601869399,1601869399,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,58,9,258,258,258,1601841635,,
57,Phasmophobia,77059443,english,"This game is spooky as hell and exactly the kind of game I would have wanted to play as a kid, but it didn't exist yet. It knows what it's about, and because of the paranormal aspect, not exactly knowing the rules and what triggers different things to happen is a boon rather than a source of confusion. I will happily walk around a dark house yelling ""WHERE ARE YOU"", not knowing if there is even anything around to respond.

The part of this game I'm most impressed with is that playing with friends doesn't make me feel safe.

Probably the scariest game I've played this year, if not longer.",1601869309,1601869309,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,423,7,197,197,197,1601871161,,
58,Phasmophobia,77059411,english,"Verry good game! Finally a real horror game to play with friends, I must say actually shit my pants! The smell is horrible but is worth the fun!",1601869260,1601869260,TRUE,0,0,0.476190478,0,TRUE,FALSE,TRUE,7.65612E+16,58,3,146,146,146,1601869149,,
59,Phasmophobia,77059349,english,Fun game to play.,1601869139,1601869139,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,59,1,260,260,200,1601872261,,
60,Phasmophobia,77059241,english,"spooky
",1601868867,1601868867,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,47,9,227,227,227,1601868806,,
61,Phasmophobia,77058847,english,"This is not a fun game. This is a horrifying game. Don't get it.

I played in VR and there are a few things that I want to point out to devs. First off get support for more controllers, like the index controllers. Allow us to adjust height and settings in game. Rather than just in the menu. Allow us to adjust the direction of the pointer. Add some tabs to be able to quickly switch between sections of the journal. Speed up the snap turning time (this might have just been my setting) 

Atmosphere: 10/10
Controls: 6/10 (for vr)
Graphics: 7/10 (they aren't AAA but that is NOT what you are thinking about while playing)
Ingenuity: 9/10 (the game listening to your voice is really cool, the idea of the game is good)
Sound: 9/10 (wtf just whispered in my ear? Mitch is that you???)

Overall: 9/10",1601868127,1601868815,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,164,29,75,75,75,1601842714,,
62,Phasmophobia,77059172,english,"Going to keep this simple. This is the first co-op horror game that has maintained the ""horror"" part of that description while playing with friends. Couldn't recommend enough if you want a horror game to play with friends",1601868730,1601868730,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,181,1,263,263,263,1601793954,,
63,Phasmophobia,77059171,english,"This is a Great game, if you have 3 other friends this game is Amazing. Very polished for a game so cheep, This game is more polished then most of the triple A games with price tags over 3 times the price. I would gladly pay for more content once i get through the current content. Easily to cheep for the content. All my experience is without the VR mode, i am sure it would be better With VR.",1601868728,1601868728,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,68,2,1255,1255,1255,1601867236,,
64,Phasmophobia,77059159,english,scary ghost ooooohhhhhh ahhhhhhhhhhh,1601868706,1601868706,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,59,4,449,449,449,1601862236,,
65,Phasmophobia,77059135,english,"DO NOT BUY YET

its has to many bugs! the pub is broken af buy the game when the bugs are fixed.",1601868673,1601868673,FALSE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,25,3,298,298,298,1601868273,,
66,Phasmophobia,77059078,english,"I like to believe I'm a decently brave guy. I've deployed,  been in firefights, been blown up. This game reduced me to a puddle, and brought back the 7 year old that was scared of the dark. I had nightmares for the first time since childhood... remember there is no demon only the closet and silence. 10/10
Ps. Don't cry it only angers the ghost more",1601868561,1601868561,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,143,1,593,593,593,1601865678,,
67,Phasmophobia,77059047,english,"10/10 would stream for 12 hours straight again.
For real though this is scary as hell yet so freaking addicting.",1601868503,1601868503,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,684,30,1185,1185,1185,1601736560,,
68,Phasmophobia,77059025,english,"One of the best co-op games I've played in a long time. Not to mention it's actually scary, but super addicting and fun!",1601868459,1601868459,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,73,11,681,681,681,1601801275,,
69,Phasmophobia,77059005,english,"This game is exactly what I wanted it to be. It has the feel of going ghost hunting with your friends in an abandoned building. The ghost will autonomously do things like open and close doors, throw items, turn on sinks and radios, etc. Make sure you do a bit of research on how to communicate using Ouija boards and spirit boxes as there are specific voice command questions that can help you collect evidence. Maybe play a game blind to get the raw experience and then watch people play it on Twitch for a few tips? Anyways, it was definitely worth the money and lots of fun with a full group of four - even with just three. With as fun as it is this early, I can only imagine a little bit of fine-tuning and new content will make it even more fun in the future.",1601868432,1601868432,TRUE,1,0,0.523809552,0,TRUE,FALSE,TRUE,7.65612E+16,115,3,801,801,801,1601867869,,
70,Phasmophobia,77058955,english,GIVE US A SIGN,1601868337,1601868337,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,1004,46,269,269,227,1601871104,,
71,Phasmophobia,77058943,english,This game is intense. definitly will get your blood pumping.,1601868308,1601868308,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,212,1,224,224,224,1601867853,,
72,Phasmophobia,77058868,english,"""Let's go check the kitchen!"" we decide.
*big spike*
""OH there is something here""
*camera flash*
*lights go out*
*low growl*
*throws headphones*
10/10",1601868171,1601868171,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,157,1,46,46,46,1601867327,,
73,Phasmophobia,77058817,english,really fun game,1601868089,1601868089,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,3,1,467,467,467,1601867543,,
74,Phasmophobia,77058811,english,"Halloween szn babes, lemme scare my coochie off",1601868082,1601868082,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,53,16,351,351,351,1601847470,,
75,Phasmophobia,77058778,english,10/10 for locking you and your friend with a ghost and screaming at them to take a picture worth 20 bucks.,1601868027,1601868027,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,116,9,503,503,503,1601856113,,
76,Phasmophobia,77058736,english,Scary and fun with friends,1601867949,1601867949,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,12,2,513,513,513,1601871086,,
77,Phasmophobia,77058725,english,"So far this game has simply captivated me, the whole way this game grabs you is simply stunning. I hope the dev team continues to develop this game.

",1601867936,1601867936,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,106,1,237,237,237,1601872013,,
78,Phasmophobia,77058716,english,One of the best/better horror games on the market. It even includes anxiety and paranoia that continues after you close the game when you navigate your own house.,1601867908,1601867908,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,71,3,460,460,407,1601872411,,
79,Phasmophobia,77058708,english,"Scary, big peepee in my pants, very spooky",1601867895,1601867895,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,245,9,709,709,645,1601871845,,
80,Phasmophobia,77058661,english,10/10 spook,1601867788,1601867788,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,42,2,396,396,396,1601867731,,
81,Phasmophobia,77058644,english,"Genuinely scary game, good mechanics good gameplay loop.",1601867754,1601867754,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,399,2,306,306,306,1601867421,,
82,Phasmophobia,77058633,english,"Heard my friend choking behind me, asked if he was ok as he was floating in air, snapped a photo of his body, and then drove away in a truck. 10/10 for being the funniest game of 2020.",1601867729,1601867729,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,176,2,2142,2142,2142,1601840912,,
83,Phasmophobia,77058618,english,I get to bully ghosts 10/10,1601867699,1601867699,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,296,8,681,682,681,1601864405,,
84,Phasmophobia,77058606,english,"Incredibly fun game! It has its scary moments, but they are all basically the same. I'd wait until the game is more polished, but regardless, its really fun!",1601867688,1601867688,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,37,8,494,494,494,1601866900,,
85,Phasmophobia,77058599,english,"great game
",1601867672,1601867672,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,7,2,816,816,756,1601871331,,
86,Phasmophobia,77058591,english,"Immersive, unique and full of depth. I've played nothing like it.",1601867655,1601867655,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,168,29,615,615,615,1601814482,,
87,Phasmophobia,77058583,english,15/10 3 spoopy 5 me,1601867639,1601867639,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,91,2,307,307,307,1601860172,,
88,Phasmophobia,77058554,english,A lot of fun!,1601867577,1601867577,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,31,2,277,277,247,1601872284,,
89,Phasmophobia,77058498,english,i shit pant,1601867472,1601867472,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,92,22,200,200,200,1601867426,,
90,Phasmophobia,77058475,english,"Should we just piss it off immediately?
*Lights go out*
*whispers in my ear*
10/10 Would shid pant again",1601867435,1601867435,TRUE,0,2,0,0,TRUE,FALSE,TRUE,7.65612E+16,306,3,55,55,51,1601868662,,
91,Phasmophobia,77058422,english,spooky game for spooky bois,1601867333,1601867333,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,99,7,416,416,361,1601871127,,
92,Phasmophobia,77058303,english,it is terrifying,1601867108,1601867108,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,46,5,356,356,356,1601864939,,
93,Phasmophobia,77058299,english,"I don’t normally write reviews however, this is honestly one of the best games I’ve ever had the chance to play, all the screams the laughter and the absolute spooks this game has in store is absolutely proprietary and completely worth the money, one of the best moments so far was on a 4 player investigation we heard “die” on the spirit box and immediately left the house as soon as possible, as we were walking out the door slammed on the last one of us he starts freaking out we see the shadow on him and can hear him muffled screaming then he gets on the radio and absolutely screams his head off, we open the door to find his body mangled in the hallway 10/10 will play again and will be posting the recording.",1601867096,1601867096,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,50,2,613,613,613,1601803200,,
94,Phasmophobia,77058271,english,"For the price, it gives good spoopy. 

This game is very scary, and that's coming from the guy who heroically got through the entire intro of RE7 before turning it off forever and crying myself to sleep. 

I can only play this game with friends. 

The voice recondition is really cool, but the ghost voices don't really sound ""Ghostly"". They mainly sound like placeholder voices, probably to be replaced with better ones once the game comes out of early access. At least I hope so. 

Lights turn off by themselves, doors open and shut, raidos turn on, TV's turn on. You can hear footsteps from the floor above you. Everything is super dark unless you have a flashlight. The ghost designs are really creepy. The walking animation of them leaves a lot to be desired though. The death animation needs some variety too. There's also some tricks you'll need to learn in order to progress successfully. This game would probably be way more scarier in VR, but I don't think I could handle that myself. 

Overall, pretty solid game for spooktober, I will surely keep playing it till full release. (As long as my friends can carry my crying body back to the truck so I can huddle in the fetal position and suckle on my thumb while I whisper to myself: Ghosties arent real, Ghosties arent real) 

5/7 I highly recommend you give it a shot.",1601867022,1601867022,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,55,2,301,301,301,1601865417,,
95,Phasmophobia,77058252,english,"Crashes every time you try to load in, I know that it's still in alpha but it shouldn't be crashing more than vrchat on a potato pc. Come on I spent 14$ on a game that crashes so much. Only doesn't when your the host, but nobody joins you because you're level 1 or they just can't ready up. 
(ps everyone will kick you no matter what, unless they're getting carried)
",1601866984,1601866984,FALSE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,99,25,345,345,324,1601871055,,
96,Phasmophobia,77058243,english,"You know what? This game really knows how to make me shit myself, but in the good way, so its okay. I also decided to measure my cock, just to look and see, like every man does. I planned to report back to my dudes... For the boys, y’know? So I get a boner, and I measure it with a ruler from my mom’s desk drawer... and it’s too fucking big for anyone to believe me if I told them. I’m now having a moral crisis, because if I tell the bros about my huge cock, they won’t believe me. But momma didn’t raise a liar. So now I’m stuck between having a brosation with my guys about my huge fucking horse cock, or forever hiding in the third leg closet. How do I come about coping with the knowledge that I have a giant pulsing lightsaber dong?",1601866962,1601866962,TRUE,1,0,0.523809552,0,TRUE,FALSE,TRUE,7.65612E+16,101,4,657,657,605,1601871525,,
97,Phasmophobia,77058231,english,"Despite all the bugs, and such being new and all. It's a nifty little game, preferably to play with friends.

You can make many ghost friends. 

You can not run, currently so please slowly walk away from the spooky ghosts.",1601866943,1601866943,TRUE,0,0,0,0,TRUE,FALSE,TRUE,7.65612E+16,942,36,335,335,335,1601856811,,
