,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
40,76929451,english,1000 times better than the 'other' football game,1601668440,1601668440,True,0,0,0,0,True,False,False,76561198003063721,128,3,1565,826,1552,1601734099
41,76925610,english,plsss help me my club cant open ( Unable to implnment Live Update Data ) i dont know how to solve this plsssssssssssss help me,1601663285,1601663285,True,0,0,0,0,True,False,False,76561198835573191,2,1,2459,1673,2377,1601832232
42,76921575,english,good,1601658235,1601658235,True,0,0,0,0,True,False,False,76561199095090557,1,1,483,483,239,1601813527
43,76921091,english,l,1601657637,1601657637,True,0,0,0,0,True,False,False,76561199062180154,2,1,249,196,217,1601659532
44,76200797,english,It crashes all the time since the last update...WHY?!,1600482059,1601650037,False,0,0,0,0,True,False,False,76561198966485239,88,22,6563,4001,6479,1601869732
45,76909686,english,I really don't know what Konami is doing at this point. They managed to revert the gameplay to PES2020 data pack 5 levels of bad. Applied for a refund after 14 hours of sheer frustration. Thanks Konami for trying to kill of the series.,1601642633,1601642633,False,2,0,0.523809552192687988,0,True,False,False,76561198195783151,23,2,854,854,854,1601642341
46,76907762,english,"full of scripts bad mechanics, defenders cant control the ball and  the whole game feels way to slow, you have to wait a second or two in order to pass the ball after the control and Im not gonna discuss the long through ball this year.",1601639461,1601639461,False,2,0,0,0,True,False,False,76561198048674102,55,3,1839,1227,1641,1601856068
47,76906141,english,"Nice Game
",1601636385,1601636385,True,0,0,0,0,True,False,False,76561199090516043,2,1,167,167,50,1601839283
48,76904317,english,"Great game,cool online mode,rcommend",1601633027,1601633027,True,0,0,0,0,True,False,False,76561198969833531,2,2,377,377,137,1601804494
49,76901699,english,"Switched from FIFA to PES this year.
Found a job, got my hair back and my wallet is no longer depressed.  
21/10 would recommend.",1601628101,1601628183,True,1,2,0.5,0,True,False,False,76561198044372425,75,1,1385,284,1385,1601383805
50,76900997,english,"very good game play.
love it",1601626732,1601626732,True,0,0,0,0,True,False,False,76561199094771208,3,1,705,705,303,1601826502
51,76898853,english,"very good
",1601622473,1601622473,True,0,0,0,0,True,False,False,76561199088976604,1,1,457,345,426,1601624329
52,76897325,english,This is a great game that is customisable. Other than having to install option files it is a great especially for just thirty dollars. I would say fifa is better but this is an amazing option.,1601619360,1601619360,True,0,0,0,0,True,False,False,76561198932263833,7,1,6828,4955,6769,1601859440
53,76884762,english,"well, better than pes 2020",1601594091,1601594091,True,0,0,0,0,True,False,False,76561199089886701,3,1,357,133,342,1601870832
54,76884462,english," Gave this a go as i have not played PES in years. PES 20 lite was fun. But what a kick to the nuts PES21 is. There's just so much wrong with the game. Stellar AI defense that will outrun, chase you down, errant passes, Never really sure how your through ball passes will go. Even the softest pass forward may send the ball rocketing by your intended target. And on the flip side your harder hit through balls seem to have 5 pounds of lead inside barley moving along. Bad, and lets be clear here. Bad, Bad, well just plain horrible officiating. Don't bother trying to slide tackle. You will get called for it and most likely carded as well. I mean yeah. The officiating really ruins the game on it's own. 

Too bad really. Unlike that Pace whoring other game known as FIFA this game really lets you break a team down and really lends well to building up chances to score on goal. I dunno. I guess a game that's been around for this long shouldn't have such horrible game play as this. But alas, It's all about the money anymore isn't it? And btw. My Club looks to cost a small fortune to get the players in you want. Dare i say even more than FIFA? Why can't we just bid on players? Props to EA. At least i get a steady amount of contracts to keep my players in the game instead of having to spend the coins that i make from games to keep my players in the game. That's enough from me. I could go on but i won't. Konami has really taken a once great franchise and just pimped it out. Buy at your own risk.",1601593449,1601593449,False,0,0,0,0,True,False,False,76561198040062556,104,5,2823,2169,2025,1601853640
55,76883757,english,"Very fun, modding is easy",1601591979,1601591979,True,0,0,0,0,True,False,False,76561198076475355,38,4,2005,663,1918,1601597381
56,76881636,english,"Its good
",1601587843,1601587843,True,0,0,0,0,True,False,False,76561198330560656,59,6,721,721,266,1601659065
57,76870980,english,good,1601572386,1601572386,True,0,0,0,0,True,False,False,76561198854378447,2,1,9017,4627,7066,1601840374
58,76868230,english,"After 15 years of playing FIFA every year, I was finally converted to PES last year. FIFA feels better in some ways, but PES does in others. PES 2020 was a slower, more methodical game than FIFA, in which it mattered more what the stance of the player is when giving a pass than in FIFA, for instance, and where shots more easily just fly off into space if you don't choose carefully when to press the shoot button. Getting the hang of these mechanics often meant that goals scored were more satisfying because they felt more earned, and that appealed to me. PES also looks great in its own right, and has heaps of bespoke animations that can make certain team plays feel more unique. But on the flip side, FIFA's close control just feels better. In FIFA, all players feel like Messi-like geniuses of ball control and passing, whereas in PES, they feel like average footballers at times, but you can still pull off amazing moves with regularity if you learn how to manage the game's rhythm. There is a place for both of these styles to co-exist, in my opinion, with neither being outright better than the other.

That brings me to PES 2021. One of the reasons on-field players felt like less capable footballers at times in PES 2020 was because the close control simply felt bad. Tackle collisions felt like the ones you would have in FIFA 6 years ago, and the skill moves system, which supposedly had been upgraded with the input of Andrès Iniesta, was straight-up terrible in my opinion. Say what you will about momentum, but even the best players in the world moved like heavily-loaded trucks at times in PES 2020. Konami updated the game many times and at some point seemingly made the game play worse than before, but the final update in the summer made the game reasonably good. This positive endpoint came at the end of a long year of weird changes, though.

So, the biggest thing about PES 2021 is that it makes that gameplay feel even tighter than PES 2020 did at its most fluid best. The tweaks that have been made were small, but the sum of them is impactful for ""feel"" of the game: the  the skill move controls feel better, players are more responsive, and the whole game speed also seems slightly faster. What you end up with is a game that still has all of the things that made PES 2020 a very good football game on the pitch, and also has elements that make it feel closer to FIFA at times. PES 2021 feels more fluid than PES 2020 did. That said, FIFA is still a fair bit faster and more fluid still, so PES 2021 feels like the more deliberate game despite all of the above. They are still very different. 

There are still times when the game feels somewhat stilted though; it is no FIFA. Off the pitch, the game is also genuinely unchanged, with menus that look more aged than time itself. The manager mode is good, but nothing to get truly excited about. I don't play these games online at all, I simply stick to quick matches and the manager mode, so I can't comment on other aspects. 

The changes are welcome, though the game could still stand to have a slightly better flow at times. And it is by no means FIFA, even though it feels faster than last year. But to sum it up: the on-field action is great. If the game had been completely unchanged from last year, like the marketing blurb on the Steam page says it would be, saying whether or not it was worth the 25 - 30 euros would be more difficult. But the improved gameplay for me easily makes it worth upgrading to me. If upgraded squads and slightly but noticeably improved gameplay sound like they might be worth the budget price to you, I can recommend you to get it.",1601568625,1601568625,True,0,0,0,0,True,False,False,76561198969545186,268,8,582,455,445,1601786653
59,76865279,english,at least it's cheap :),1601564735,1601564735,True,1,1,0.523809552192687988,0,True,False,False,76561198063990583,23,3,2076,979,1928,1601845006
60,76864145,english,great game.loved it.,1601563276,1601563276,True,0,0,0,0,True,False,False,76561198872738832,1,1,4476,3914,2575,1601847781
61,76160830,english,"Generally it's awesome! My only concern is, that it seems to not support 3440x1440 resolution. This wasn't the case in pes20. If someone has an idea how to fix it please let me know

edit: found the solution! in steamapps settings.exe and you can manually change it!",1600420699,1601560583,True,0,0,0.527376890182495117,2,True,False,False,76561198085048534,37,1,1131,837,103,1601635306
62,76858528,english,"the game's good but i don't understand how to get iconic moment players , Can anyone help me out ???",1601554877,1601554877,True,0,0,0,0,True,False,False,76561199092672265,2,1,889,889,329,1601841304
63,76858369,english,"PES 2021 is an excellent football game with a raft of fun and addictive modes. 

I really like this game. In contrast to Fifa, which I used to play, it feels like a proper football simulator based on realism and good build-up play. To be good at this game you have to utilise space and come up with clever passing combinations rather than just dribbling past your opponent with quick players  (a strategy that seems to work like a charm on a rival title *cought* Fifa *cough*). 

Pes is a game for football purists. If you want a slower, methodical incarnation of the sport then you'll feel at home playing this title. 

I used to have issues when it came to online play with the Pes series. Past games have been riddled with lag and, as a result, have been virtually unplayable online. However, the issue appears to have been sorted and this latest title is smooth as butter. I have played 20+ matches and not a single one has suffered from serious lag. 

My favourite mode is probably MyClub, in which you assemble a team of (usually) superstar players and take on others online. Squad-building is a lot of fun and coming up with good player combinations is a decent challenge. On paper, a front-line with three world-class Premier League superstars might look good, but, for one reason or another (play style, lack of chemistry, etc), they might not 'gel'. This keeps squad-building fun - I am constantly tinkering with my line-up and trying to come up with better player combinations. It isn't just a case of unthinkingly throwing together a load of top players. You really do have to find players that work for your own unique style of play, and this might mean omitting someone who is a superstar on-paper.  

I enjoy playing against teams with different play styles on MyClub. I come across human opponents who play a direct, counter-attacking system, while others might favour a more patient approach. As a former Fifa Ultimate Team player, this is hugely refreshing. Ultimate Team players adopted the same play style every game, which involved passing to a quick winger and then spamming the right trigger...

Overall, an excellent football title, and I can't wait to sink hundreds of hours into it until the next gen iteration comes out in 2020. Highly recommend. 
 


",1601554620,1601554620,True,0,0,0,0,True,False,False,76561198075223249,38,2,1987,1987,1136,1601851523
64,76857930,english,"My love for PES Starts from PES 2016.
",1601553839,1601553839,True,0,0,0,0,True,False,False,76561199014264015,5,2,1060,1060,285,1601837324
65,76854009,english,Too good,1601545421,1601545421,True,1,0,0.523809552192687988,0,True,False,False,76561199092530741,1,1,879,820,465,1601870240
66,76853786,english,apart from the lag if you ever play any one from a different country or if they are on wifi and the 45th min script the game is ok,1601544942,1601544942,True,0,0,0,0,True,False,False,76561198942400605,5,1,2525,1679,2267,1601825174
67,76853023,english,"There was a time when every one played PES/ Winning Eleven... Finally, that time has come again.... You,ve got it eventually KONAMI.... Bravo to the best football simulation game of the generation. Can't wait for PES 2022 on next-gen graphics... Haven't felt like this to a football game since PS2... Keep On developing KONAMI... This is the right direction!",1601543396,1601543396,True,0,0,0,0,True,False,False,76561198288338626,5,1,769,769,194,1601677728
68,76852886,english,The best thing about this game is the price,1601543104,1601543104,True,2,1,0.540924191474914551,0,True,False,False,76561198155774091,489,39,1774,1639,1333,1601807105
69,76850723,english,PES 2021 is a perfect point of entry for those who missed out on PES 2020...,1601538808,1601538808,True,0,0,0,0,True,False,False,76561198160925882,11,5,1494,1494,1014,1601819614
70,76849499,english,Just a bad game like 2020,1601536358,1601536358,False,1,0,0.476190477609634399,0,True,False,False,76561198313796469,1,1,112,112,112,1601536286
71,76848728,english,asli wow keren,1601534642,1601534642,True,0,0,0,0,True,False,False,76561198387141338,1,1,2885,2214,2493,1601869329
72,76846185,english,"Fantastic and realistic gameplay, real football simulation",1601529093,1601529093,True,0,0,0,0,True,False,False,76561198133642980,14,1,868,868,601,1601737956
73,76845366,english,Best games in the series!,1601527274,1601527274,True,0,0,0,0,True,False,False,76561198150494844,38,8,544,436,223,1601791979
74,76844791,english,nice and amazing!!!,1601526036,1601526036,True,0,0,0,0,True,False,False,76561199019763431,5,1,1579,1232,902,1601871265
75,76843751,english,    cfydr6,1601523933,1601523933,True,0,0,0,0,True,False,False,76561199091369448,1,1,9841,7735,8086,1601868963
76,76842162,english,so far so good,1601520816,1601520816,True,1,0,0.523809552192687988,0,True,False,False,76561198062307862,19,3,7687,7503,5249,1601866575
77,76840356,english,nc,1601517390,1601517390,True,0,0,0,0,True,False,False,76561198178044311,17,2,459,296,246,1601792111
78,76838823,english,"This game is so frustrating!! The referees are just blind to any fouls on your team.. This was an issue in PES 2020 and they had one full year to fix it but we have got the exact same issue in 2021.
Just taking less money and calling it a season update is not an excuse to deliver such a poor product.",1601514600,1601514600,False,4,0,0.519015669822692871,0,True,False,False,76561198830994550,10,3,3440,2018,3201,1601756518
79,76227885,english,"This is the best PES for years now!!! They took the quite good base game and polished it even more. It is more fluid, more realistic also by gameplay and graphichs. I recommend it!!!",1600527019,1601503488,True,1,0,0.444444417953491211,0,True,False,False,76561198016882414,718,24,2440,1665,1750,1601844165
80,76832872,english,"I am old Pro evolution player, and I am glad to see this new 2021 update.  Maybe somebody thinks, why to buy it, nothing new, it just season update...well I can tell you guys, they made up pretty much new things, and whole dynamics and matches become much, much, realistic. Remember the felling when you saw at PES 2020, that you can pass everywhere, now that felling is much much higher.",1601502875,1601502875,True,0,0,0,0,True,False,False,76561199092938656,1,1,1526,1526,382,1601861742
81,76830563,english,"Plays like Pes 2020 had a stroke, slow and unresponsive.",1601499036,1601499036,False,2,0,0,0,True,False,False,76561197962830110,83,13,4517,756,4279,1601776481
82,76609635,english,salvando el lag terrible del match day esta bien,1601141798,1601498108,True,0,0,0,0,True,False,False,76561198320189565,95,5,17962,12388,14109,1601870876
83,76824452,english,loveee football?  this one is 4 u mate,1601490050,1601490050,True,0,0,0,0,True,True,False,76561198068150503,110,11,1857,1193,1518,1601827780
84,76822924,english,has a problem,1601488001,1601488001,False,1,0,0,0,True,False,False,76561198400367027,16,4,1001,746,722,1601824978
85,76821854,english,"ye
",1601486622,1601486622,True,0,0,0.47413790225982666,0,True,False,False,76561198991798047,8,3,1624,1001,1405,1601856884
86,76820984,english,laggy bollocks,1601485565,1601485565,False,1,0,0,0,True,False,False,76561198352905393,30,1,1763,179,1665,1601576645
87,76819795,english,"not good

",1601483936,1601483936,False,2,0,0.48574867844581604,0,True,False,False,76561198989861113,5,2,1022,572,913,1601653157
88,76819242,english,Can't believe they charge £25 for this tripe when it's a copy and past job of the old one. And yeah the gameplay is as clunky and trash as 2020.,1601483253,1601483253,False,1,1,0,0,True,False,False,76561198021004549,124,4,387,387,387,1601482822
89,76818582,english,Its gameplay is much better,1601482421,1601482421,True,0,0,0,0,True,False,False,76561198912408984,1,1,2904,1912,2453,1601771970
90,76812500,english,"Absolute Heaven
Has its moments such as the random scripting
Smooth game play and online presence
I just love PES!!",1601474818,1601474818,True,0,0,0,0,True,False,False,76561198258422208,779,289,2087,842,1637,1601837585
91,76811594,english,very good,1601473458,1601473458,True,0,0,0,0,True,False,False,76561199093537873,1,1,592,592,218,1601545409
92,76811549,english,Gewd,1601473402,1601473402,True,0,0,0,0,True,False,False,76561198354081946,46,3,864,864,403,1601806106
93,76808655,english,game amazing football,1601469123,1601469123,True,0,0,0,0,True,False,False,76561199087534074,7,2,3481,2136,2616,1601863081
94,76807804,english,why this pes 2021 not in full version ?,1601467612,1601467612,False,2,0,0,0,True,False,False,76561199031415118,2,1,765,765,31,1601827244
95,76805745,english,A great game of football at a great price. Get it.,1601463627,1601463627,True,0,0,0,0,True,False,False,76561198306509015,101,3,3432,1971,2778,1601803966
96,76804301,english,good game may improve gameplay a little its very hard to beat computer,1601460607,1601460607,True,0,0,0,0,True,False,False,76561198383657129,4,1,1176,1178,315,1601870680
97,76802426,english,Small upgrade from PES 2020. The game still has some faults but I've been enjoying it so far.,1601456237,1601456237,True,0,0,0,0,True,False,False,76561198136070563,11,1,1648,721,1318,1601868996
98,76800447,english,Poor football game.,1601451519,1601451519,False,0,0,0.476190477609634399,0,True,False,False,76561199014105343,13,1,850,850,571,1601838306
99,76791616,english,"is legend hard difficulty or hard-coded difficulty. know the difference. 
sucks the fun out of the gameplay. The only reason why PES was sooo damn good.",1601431059,1601431059,False,0,0,0,0,True,False,False,76561198273942535,18,6,2154,1496,1750,1601811829
0,76361179,english,"I am officially the worst player in MyClub with the rank 43,617th!
RECOMMENDED",1600744312,1601427949,True,43,37,0.806181728839874268,6,True,False,False,76561198280531370,169,56,2673,2185,1848,1601477848
1,76788438,english,nice game,1601424554,1601424554,True,0,0,0,0,True,False,False,76561199044665874,1,1,4245,3460,3172,1601855757
2,76779892,english,"I really enjoyed PES 2020 lite version, so I made pre-purchase of PES 2021 because good guy Konami deserves our support, and better then EA in football. I think this one will become free too in some time.",1601409922,1601409922,True,0,0,0,0,True,False,False,76561198027816001,116,19,915,444,819,1601671831
3,76773428,english,Garbage. Worst football game ever made,1601401254,1601401254,False,1,0,0.434782594442367554,0,True,False,False,76561198069443133,284,8,2035,1324,1553,1601821459
4,76772102,english,can ps4 meet pc ?,1601399568,1601399568,True,0,0,0,0,True,False,False,76561198192333625,4,6,726,726,37,1601789001
5,76767788,english,"i don't know if it's region problem, but matchmaking is a waste of time, i could only get paired 4 times out of about 30 times i tried to matchmake, so i'm solely playing BECOME A LEGEND which they never improve upon, they should at least let you see your seasonal stats!!! FIFA does that. 'ive been waiting every year to see this ""feature"" added. but nothing changed.",1601394231,1601394231,True,0,0,0,0,True,False,False,76561198499327209,5,1,292,160,292,1601393546
6,76766437,english,nice gameplay,1601392518,1601392518,True,0,0,0,0,True,False,False,76561198164560642,27,3,720,720,202,1601835123
7,76759247,english,"Nice Game as they gave us a season update with all that boldness, but please let us stack editions like consoles",1601382549,1601382549,True,0,0,0,0,True,False,False,76561198408272054,66,3,1927,1064,1221,1601845241
8,76756869,english,"Game ruined by awful AI and SCRIPTING.
dont waste your money on this.
",1601378358,1601378358,False,0,0,0,0,True,False,False,76561198304625181,20,1,395,282,395,1601206497
9,76756284,english,I honestly thought PES 2017 played way better than this game. The AI is just horrible as there's a lot of ball watching. the overall presentation was nice though.,1601377201,1601377201,False,1,0,0.511041045188903809,0,True,False,False,76561198271503477,2,1,299,299,299,1601141596
10,76750258,english,Excellent Game,1601363707,1601363707,True,0,0,0,0,True,False,False,76561199000429274,3,1,862,862,218,1601821662
11,76749236,english,goog game,1601361323,1601361323,True,0,0,0,0,True,False,False,76561199015299554,4,2,1180,1082,895,1601822576
12,76745709,english,nyc game,1601353082,1601353082,True,0,0,0,0,True,True,False,76561199075138342,3,3,2960,751,2605,1601569539
13,76745172,english,nice game,1601351893,1601351893,True,0,0,0,0,True,False,False,76561198201499414,6,3,881,292,588,1601563603
14,76739792,english,Good Game.,1601341024,1601341024,True,0,0,0,0,True,False,False,76561198297071625,41,5,610,461,543,1601602860
15,76739411,english,"noice
",1601340278,1601340278,True,1,0,0.506849288940429688,0,True,False,False,76561198946608498,9,3,956,956,203,1601500466
16,76734822,english,"Come on guys, we are in this page. 
We play this game, we get angry with this game, we love this game.
Dispite the problems it has, no matter what, I will continue supporting Pes till the end.
Maybe because it reminds me my younger age.",1601331595,1601331595,True,2,1,0.519841313362121582,0,True,False,False,76561198053959802,3,3,2354,1845,1688,1601757516
17,76734536,english,"This time I figured I'd try out PES and see if it improved on any of things I find FIFA games are lacking in. Turns out in my experience so far PES 2021 is worse in almost every way.

So comparing PES to FIFA
Pros: Gameplay
Cons: Everything else",1601331151,1601331151,False,2,0,0.507317662239074707,0,True,False,False,76561198007706787,438,6,2200,2200,461,1601826207
18,76731200,english,"Same Pro Evo gaming experience, updated to this season",1601325826,1601325826,True,0,0,0.491679280996322632,0,True,False,False,76561198047529496,26,3,3001,2559,1854,1601614174
