,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played,timestamp_dev_responded,developer_response
10,77056994,english,I f***ing hate moles.,1601864591,1601864591,True,0,0,0.462776660919189453,0,True,False,False,76561198097677777,159,1,1421,1421,1419,1601869169,,
11,77056851,english,"What? More Spelunky?
Thank you, yes, I will have that.",1601864335,1601864335,True,0,0,0,0,True,False,False,76561198008430379,333,9,1152,1152,1152,1601863680,,
12,77055844,english,"good game
",1601862368,1601862368,True,0,0,0,0,True,False,False,76561199006821362,8,4,824,824,808,1601862373,,
13,77055694,english,"It might seem hard at first, but if you're persistent, it gets easier and easier, and you get further in the game. Tight controls and procedurally generated levels with consistent physics and interactions keep the game fresh and make it a great value for the money. The art is well done. I payed Spelunky HD for many hours, and this feels like the perfect expansion, with even more worlds and secrets to discover and explore.",1601862081,1601862081,True,0,0,0,0,True,False,False,76561198303310419,9,3,7365,7365,7215,1601870665,,
14,77055472,english,"Underneath a cute cartoony exterior is a game where you die and scream and die some more. One day you'll get that perfect run through the Moon Caves, but until then it's a fun and traumatizing experience. 10/10 will die again",1601861664,1601861664,True,0,0,0,0,True,False,False,76561198087781492,145,1,913,913,913,1601861497,,
15,77055258,english,A better Spelunky 1 in every way! Plenty difficult for hardcore players as well.,1601861276,1601861276,True,0,0,0,0,True,False,False,76561198066627537,145,1,1845,1845,1794,1601869349,,
16,77055240,english,spunk 2,1601861233,1601861233,True,0,0,0,0,True,False,False,76561198269027834,74,18,91,91,53,1601867175,,
17,77055205,english,"Spelunky 2 is an awesome game, and lives up to the expectations I had for it. No, Online co-op isnt out yet, but local co-op (Over Steam remote play) will tide me over until it releases in a week or two.",1601861166,1601861166,True,0,0,0,0,True,False,False,76561197971199297,293,2,1500,1500,1490,1601862142,,
18,77054947,english,"Fantastic, organic, ever changing and demanding fun, this game is both easy for me to fall in love with yet extremely hard to recommend to people in general. The developer seems to have made this game with Rouge-like Youtubers and super hardcore fans in mind, which is great for people like me who put a bunch of time into the first game, but the jump in difficulty seems like a questionable choice when it comes to the player base at large. Most people who played Spelunky 1 would probably not say it was in any need of a difficulty hike at all, so that's a disappointing step backwards in some ways. However, it also means this will probably be a game I put dozens and dozens of hours into, so for the right kind of person who loves to sink their teeth into a super demanding rouge-lite, this is a must get, but for everyone else, this is a must skip.  I wish I could mark something other than thumbs up or thumbs down, but since i'm enjoying it quite a bit I feel like the right move is to give it a thumbs up.",1601860684,1601860684,True,0,0,0,0,True,False,False,76561197977908127,951,75,927,927,855,1601865336,,
19,77054389,english,"wow, this is a phenomenal game
ok, so after writing a few reviews i learned that it REALLY isn't for me but this game is so amazing that i'd feel like i'm doing it a disservice by not reviewing it.

when i first played spelunky, i failed, i triumphed, i learned, but most importantly; i died, a lot. the thing about spelunky is that it does not hold anything back, and i was not dissapointed to learn that the sequel is very much the same, but even harder. this game can manage an incredible balance between being extremely difficult and yet fair. through my hours of playing and countless deaths, maybe once or twice i felt like a death wasnt entirely my fault. enough with the basic overview, let's see what's changed

changes for the worse

i don't want to end this review on a sour note, so we'll get the things i didn't like about this game out of the way first.
first of all, the music.
spelunky 2 expands on nearly every single thing that spelunky 1 put on the table, more enemies, more areas, and many more ways to find yourself dead. the only thing that it didnt expand on was the music. the first game had maybe 4 tracks per area that would each have a random chance of playing so you dont have to listen to the same song every time you die. i think this is a great thing, and i was slightly dissapointed to see that it didn't appear in the sequel. the music is still wonderful, don't get me wrong, and maybe it's a little nitpicky, but i don't really know the reason for this change.
second of all, the lag.
this game is beautiful. the effects that appear are amazing and make for a great and immersive experience. however, if you have a low end pc they might be an issue for you. i dont run an amazing setup, i play most of my games on a laptop and i usually don't get lag or graphical issues. however, i noticed that in dark levels and levels with liquid the game would slow down to a crawl. a day or so later a patch came out that made the game feel much less laggy and everything is playable again. im not certain on this so you'll probably have to check up with someone else but if you have a really old and bad computer you might want to look in on it.

 changes for the better 

now, there's a lot to pick apart so i'll be as concise as i can.
first of all, the rides.
the rides are a newly added mechanic in the sequel and i like them quite a bit. they offer unique mobility and attacks to enrich your run, and anything that makes your life easier in an even harder game is certainly welcome.
second of all, the new areas.
spelunky 2 adds several new areas and has most of the old areas at least somewhere present from the first game. thematically, the new areas are great. the new traps, obstacles, enemies and music are pretty sweet. most of the new enemies are very interesting and very few of them are annoying to deal with. the few new items that we did get were all pretty nice and interesting.
third of all, the characters
spelunky 2 adds a bunch of new characters and most of them are cool and well designed. ana spelunky and LISE are some of my personal favorites. it's also nice that we've gone from a male/female damsel or a dog/sloth to a hamster, cat, or dog.


so, should you buy spelunky 2? yea.
if you have to choose between spelunky 1 or 2 i'd say you should go for 2 since there's more content in general though both are great choices and phenomenal games.",1601859656,1601859851,True,0,0,0,0,True,False,False,76561198338229342,34,5,1000,1000,956,1601869485,,
20,77053275,english,"You wanna be a Spelunker?

Everyone wants it..
 
Wanna be a Spelunker?
 
You're in luck. I'm going to tell you but let's face it. You don't really want this do you? Want to be a SPELUNKER?
 
Really?
 
Want the Cavemen dropping their jaw when you walk in the room?Want the Quillback saying WTF when he sees you? 


Really?


Yeah, most guys do but they don't want to work for it. Face it. Most guys are lazy, don't want to sacrifice and can't rescue the pet on every level.. I'm not going to BS you guys in this review. I will lay it all out but the truth is we don't really want it bad enough. We say we do until we are 45 minutes into our tenth run trying to unlock the shortcut that day.. WE say it until our thumbs hurt so bad there are tears in our eyes and we give up. We want it until we’ve been gibbed by a push block for 4th time that day...I say I want it but I love casual games more, so I go back to fall guys...I say I want to be a Spelunker but I don't want to work for it. I'm 45 minutes into my run with 1 heart because of a witch doctor and my will feels broken...I can't go on, or can I??? Do I really want this life? No time but time to train. Time to find the turkeys. Time to carry the ghost pot to the end of the level, Time to save that freaking pet again. GOD I CAN’T DO ONE MORE RUN…
 
My whip is in frays. My veins look like spider webs all over my body from all the ledges I've held onto. I catch Kali being happy with me the moment I enter 1-1, she knows I treat her well. She knows everything that moves is getting sacrificed in these caves. Shopkeepers don’t even blink when I enter the store anymore. They just hand it all over. I can't take it. I’ve put dozens of hours into this but that's not what they want to hear. They want to hear about the shortcuts. You PM me every day. Same questions over and over. ITS NOT THE SHORTCUTS DUMMY!!! Or is it??? Yes and no. Can you handle the daily challenge? Can you handle Putting yourself on walk as a default and taking your time through a run?
 
Really??? 2 weeks from now you will PM me again whining. I can't sleep. I can't go this slow. I get soft locked on the lava stage. Moles are unfair. . I can't. I can't... THEN STOP PM'ing ME!!!! I can't help you. You don't want this! Just admit it! You don't want this. It's hard. It hurts. You have no social life. You are in the caves when your buddies are drinking beer.You are collecting gems when guys are lying on the couch. You spend your last $2500 on bombs or some ropes. I know all this because I am you. I want it for 2 or 3 runs then I give up. I don’t want to do 100 runs a day. 
 
It’s ok. Get some sleep. Wake up and enter 1-1. God I love 1-1. Grab 1 more pet. I love it. My pockets are packed with ropes and bombs. Off to work. Spelunky after work. Get the adventure pump. Here they come. “How do you get so far????” Not this again...I'm on a crazy train.I hate my life but god I move fast and I can get to zone 4 consistently. Go ahead Olmec, mess with me. I will make fast work of you...Kali is in my head. Is she cheating on me? How much sleep did I get last night? 3 hours max. Eat 4 whole turkeys and wash it down with some spider paste.. Getting tired, I need some more bombs.. Ok, bomb pack is only 10k in this level. That’s only 1 ghost pot and some change. Time to finish this.


You want to spelunk with the best?? 
 
You gotta grind Zone 2. Zone 3. Zone 4. ZONE 5. ZONE 6!!!!! YOU GOTTA GET TO THE TEMPLE AND FIGHT ANUBIS WITH YOUR BARE HANDS UNTIL YOU'VE BEATEN HIM SO MANY TIMES HE DOESN'T OPEN HIS EYES THE NEXT TIME HE SEES YOU TO AVOID THE FADE

Do you really want to be a Spelunker??? Really..?
 
I read  the comments every day at the community page. Same guys doing the same routine complaining about dying in the same way and in the same place they did 3 days ago. Talking while streaming and then complaining when they get taken out in 1-1 by an arrow trap. It isn't work, it's social time for them. I can't be social in the caves. I'm not built for it and I don't want it.I'm there to work, to train, to push my body beyond what the average guy can do.

Death works differently in the caves. We don’t die here we just get stronger and LEARN from our mistakes. My turn. Time to WORK. I warm up imagining the run before I do it. The turkeys are pulsing through my body. I can see the gems through the walls. God how I love the taste of my own blood when I take a drop that was too big but I have 25 hearts so it doesn’t even matter anymore. I have been pushing the Kali alter to the limit and getting in the blood. I'm ready. I'm jacked to the max. A leprechaun is child's play. I need to push in just a little more gold. 10k for a bomb box, and 50k for a shortcut. Maybe a bit more. Screw it, just break the ghost pot in the beginning of the level and speed-run the cave. Easy. I am making changes everyday. I don’t ever die the same way twice. I don't want to be the same. I can't be the same.

The controller is cold in my hands. I pump out a few fast runs.Load the game up before work. Maybe I will get 4 runs. Maybe 5. I look at the guy asking for help in the forums. He’s never made it past 2-1. What a joke. This isn't a casual game it's a place of employment. I'm here to WORK. Screw the characters. I don't need 37. I just need Colin.. I start the run and hear the music. I make it to 5-3 on my first run. Hell yeah! I'm just getting started. OH great.Here comes some guy telling me how good I’m doing. Looks like he has never found the black market a day in his life. I ignore his questions and turn up my music. I'm trying to concentrate. Get away from me my mind screams. I have to be cool. Don't want to get kicked out of the caves....again...I feel rage inside me. Good. Channel it. Put it to use. Hit the run again. I don't want to be the guy who accidentally blows up his pet because he misplaced his bomb by 3 pixels.. I want to make changes. God the pain is bad tonight. Lactic acid is heavy in my thumbs. Ok, enjoy the pain. Like it. It's good. Trick your mind. I like the pain. I want the pain. I'm grinding out slow and patient runs. It burns my mind to not just hold down the R trigger but I tell myself it's good. My rest between runs is minimal. I have done 5 runs but the guy streaming has died on 1-3 4 times. God he’s pathetic.
 
Time for daily challenge. I put on my spike shoes and take the path to the left to go to the jungle. I stick the queen bee with a bomb like it’s nothing and collect my hearts. I’m at 17 on 2-3. The guy on youtube is playing like he is strolling through the park. He doesn’t see the spiders and gets hit by them everytime. Then he comes on here to complain about the difficulty. Hell, I can barely see my own screen at this point but I can FEEL where the spiders are. I am feeling my thumbs burn. Just 1 more minute to go until the ghost comes..need to collect 7k before then so I can buy out the black market. Ok, go to that place in your mind far away. I look down and 15 minutes has gone by in what seems like seconds. I’m past Olmec. Good. Go to that place some more. I am absolutely covered in sweat. My shirt looks like I pulled it out of a bucket of water. I finally finish and log off.

It's late and I'm hungry. I feel dizzy. I walk out of the caves. and go get some food. Everyone is holding down R.. I can't believe how hasty everyone is. They are pigs. I am in a world of casual gamers. How can these people live with themselves? Never making it past zone 3?  I feel hate. Why do I hate these casual gamers? The ones that think the game is to blame for their poor performance.  It's weird but I feel like yelling at them to wake up. I'm a Spelunker. It's exactly what I want. I'm walking art. My art. My sculpture. It's who I am....Just another day...a day of work to become a SPELUNKER",1601857522,1601859586,True,1,0,0.518955349922180176,0,True,False,False,76561198324009210,17,1,2885,2885,2885,1601854180,,
21,77053629,english,I can do this *dies*,1601858243,1601858243,True,2,0,0.545454561710357666,0,True,False,False,76561198069785602,274,51,724,724,677,1601863291,,
22,77053441,english,"new jungle graphics is disgusting and music sux

Good gameotherwise",1601857883,1601857883,True,0,0,0.476190477609634399,0,True,False,False,76561198054182777,130,47,401,401,375,1601867408,,
23,77052872,english,rjuhey5gwt4rfq3deKUIOLIKTUJYRHTEGRWFECDWxsxefrgethyrujtikol9poiykutjyrhtegrwfewdqw,1601856724,1601856724,True,1,0,0.49253728985786438,0,True,False,False,76561198164977163,26,5,1069,1069,1069,1601856291,,
24,77052755,english,"I really love this game, the Mix of luck and skill keep me coming back over and over. Spelunky 1 is one of my favorite games of all time and this is a step up with the graphics and gameplay. I highly reccomend you get this game. If you need any help on what to do, there should be stuff that helps in the disscution page.",1601856500,1601856500,True,0,0,0,0,True,False,False,76561199013434937,38,2,959,959,896,1601864516,,
25,77052697,english,good,1601856370,1601856370,True,0,0,0,0,True,False,False,76561197970265068,244,45,487,487,441,1601864948,,
26,77052609,english,I've put around 80 hours in between Steam and PS4 and this has somehow surpassed Alyx as my GOTY. Incredible experience solving puzzles with the community and completing runs that made my palms sweat every time. Spelunky is back!,1601856211,1601856211,True,0,0,0,0,True,False,False,76561197990761861,381,8,1585,1585,1450,1601869553,,
27,77052521,english,Unfair and very rage inducing but good,1601855994,1601855994,True,0,0,0,0,True,False,False,76561198963684032,11,4,484,484,484,1601855844,,
28,77052448,english,fun game,1601855856,1601855856,True,0,0,0,0,True,False,False,76561198301441725,48,5,401,401,214,1601868443,,
29,77052199,english,turkey,1601855394,1601855394,True,0,1,0,0,True,False,False,76561198044920736,733,50,289,289,289,1601724199,,
30,77052025,english,"Extremely good game i love it a lot, if you have ANY intention of buying it, i suggest that you get out your Steam Gift Card and enter the digits faster than a speedrun world record. All in all, good game.",1601855034,1601855034,True,0,0,0,0,True,False,False,76561198975194639,7,4,762,459,715,1601856528,,
31,77051986,english,"I've played this for hours and I still don't know whether I like it, or hate it.

",1601854967,1601854967,True,0,0,0,0,True,False,False,76561198038512734,268,3,261,261,261,1601849385,,
32,77051849,english,"So much fun, but so very hard. I have one thing to remember for new players if you want to get this game. Everything that happens, and I mean EVERYTHING... is your fault when you die.",1601854721,1601854721,True,0,0,0,0,True,False,False,76561198143084103,41,3,481,481,479,1601854935,,
33,77051458,english,"This is Spelunky The Lost Levels. I am a big defender of difficulty in games being important for rewarding challenge, but difficulty does not excuse your game from being imbalanced or irritating. Irritating is probably the biggest word that comes to mind when thinking about this poor sequel to one of my most loved games ever. Everything is slightly worse quality; the music, the gameplay, the art, even the atmosphere feels less impressive. Maybe the later levels are more enjoyable, but you'll be spending 90% of your time redoing the same awful mine levels again and again and again. And they are awful. Big regret I ever played this, let alone paid money for it.",1601854028,1601854028,False,3,0,0.571428537368774414,0,True,False,False,76561198056284799,111,4,1575,1575,1575,1601854085,,
34,77051187,english,"I really wanted to love this game but I can't say that I do.
I defended it's different art style when people jumped all over it but after getting it in my hands there is nothing here but more frustration.
Frustration you say? But it's a rogue-like! Get over it!!! Well, no... I appreciate the additional ""depth"" this game has to offer but you just cranked up the bullshit dial to 11 so Splunk 1 vets get their asses handed.
This game is probably better to someone who has never played the original.

It needs some MINOR improvements to make it better than the original. 
Since you made the caverns SO DAMN DIFFICULT, some additional tunes would be greatly appreciated.
Don't get me wrong, I absolutely love the new music but holy shit, I am so tired of hearing the exact same tune for 90% of my 13 hours.
Bear traps? What else can I say other than they're absolute bullshit. You can't see them, AT ALL half of the time. No no, not just hard to see, CAN'T SEE THEM! Perhaps make an instant death thing a little more obvious to spot.
I love all the health you can get with turkeys that ends up being a waste of time because of all the instant death traps. I don't even bother anymore.",1601853486,1601853486,False,1,0,0.523809552192687988,0,True,False,False,76561197960796633,244,7,926,926,817,1601865591,,
35,77049638,english,it makes me cry,1601850675,1601850675,True,1,0,0.517241418361663818,0,True,False,False,76561198155399116,353,7,260,260,230,1601852510,,
36,77049377,english,"damn this game is hard. ive yet to reach the 2-1...the second area in the game. its fun though. it never feels like its my fault when i die but compared to spelunky HD the first area is pretty damn hard. 

but its super fun! you should get it if you think you'll like it. it's cheaper than it should be and im determined to beat it!

also a fun game to watch others play as the ways you die in this game are hilarious!",1601850204,1601850204,True,0,0,0,0,True,False,False,76561198048184569,408,37,286,286,286,1601829596,,
37,77049093,english,splunky,1601849729,1601849729,True,0,0,0,0,True,False,False,76561198055491222,67,8,700,700,700,1601847522,,
38,77049064,english,"The first Spelunky was an amazing game that I loved so much. Spelunky 2 is that but more, it adds more enemies more traps and just overall more ways to die, and even more than that it adds so much more content to explore and make your way through. I am loving this game, and I will continue to love it for hopefully many hours to come.",1601849688,1601849688,True,0,0,0,0,True,False,False,76561198129467214,450,6,537,537,467,1601866866,,
39,77049002,english,it's more spelunky,1601849570,1601849570,True,0,0,0,0,True,False,False,76561198067816000,291,7,943,943,943,1601849433,,
40,77048510,english,"I hate this game it brings me nothing but pain
I can't sleep because of the fear this game has caused me
10/10",1601848753,1601848753,True,0,0,0,0,True,False,False,76561198153120744,111,4,1863,1863,1561,1601871577,,
41,77048505,english,"I will change my review if these things get fixed.  No body minds a hard game.  But what I don't like is the cheap kills ""I got ya moments"".  That can not be avoided.  Such as these stupid arrows that shot out at you.   You see the big square it'll comes out of.  But you have to go pass it.  You can hit it with your tiny whip.  Which is darn near impossible due to a lag in the attack button.  And the whip couldn't be any more shorter.  And sometimes you do everything perfect & you still get hit.  You can only take 4 hits until your dead.  But when this happens every couple seconds.  It feels unfair & cheap & just unavoidable.  The hit boxes of way off in this game.  And how can a game in the year 2020 only be able to attack forwards & backwards.  A bat is flying from above you is dam near impossible in most cases.  So when you hear someone say this game is hard.  It's hard because of you fighting with the game mechanics.  This is coming from someone who grow up playing games on the NES like Mega-Man & ton of other hard 2D Platformers.  Which were fair & I had no problem with.  I feel like they went so far backwards with the gameplay it's unbelievable.   The only good thing I can say about this game is the graphics have been improved.  But after 15 years this should be expected.  This game just feels like a quick cash grab.  There's no attention to detail.  I wonder if the developers even played there own game?  Because it sure doesn't feel like it.  I just wish I didn't fall asleep playing this game so I could have gotten a refund.  Unless your paying 5 bucks I would keep away from this one.  What a let down.  And don't be stupid like me & ignore the bad reviews.  I was thinking maybe the just weren't good players.  But looking back I couldn't agree more with all the negative reviews IMO.",1601848747,1601848747,False,1,2,0.458333343267440796,0,True,False,False,76561198077688061,170,68,200,200,200,1601847118,,
42,77048065,english,Excellent sequel!,1601848015,1601848015,True,0,0,0,0,True,False,False,76561197964697274,327,22,490,490,490,1601846980,,
43,77047844,english,"""2D side scrolling go fuck yourself""",1601847631,1601847631,True,1,0,0.52173912525177002,0,True,False,False,76561198028208795,244,3,527,527,385,1601869933,,
44,77047555,english,"Every part of this game incorporates the idea of risk vs reward, which is what makes it so compelling. Great exploration, great music, amazing replayability, If you liked the first game, buy Spelunky 2.",1601847182,1601847182,True,0,0,0,0,True,False,False,76561199073043688,10,1,1052,1052,971,1601863239,,
45,77047369,english,"Compared to the original, this game feels unpolished and unfinished. The controls and physics are not nearly as crisp and responsive as the first game. Instead, it feels like all of your inputs are slightly delayed, and the character/environment does not respond in a predictable or consistent manner.

The art, while much brighter than the original, also looks unfinished. The tiles and sprites are less detailed, and all around uglier. Almost like mid-development placeholders.

That said, the game has added a ton of new content, and it's fun to explore and see what new secrets have been added. I don't think I'll be playing this game for 2300+ hours, like I did with the original, but I don't regret purchasing it either.",1601846890,1601846890,False,3,0,0.508639335632324219,0,True,False,False,76561198104156429,318,1,1860,1860,1531,1601869980,,
46,77047337,english,Spunk,1601846815,1601846815,True,0,0,0,0,True,False,False,76561198850820435,34,11,538,538,353,1601857887,,
47,77046445,english,the 2 in spelunky 2 stands for 2x as good and 2x as hard,1601845396,1601846638,True,0,0,0,0,True,False,False,76561198343743868,31,2,44,44,44,1601714964,,
48,77047178,english,Could be my favourite game ever.,1601846547,1601846547,True,0,0,0,0,True,False,False,76561198365389812,7,1,964,964,964,1601846521,,
49,77047050,english,yes... more....mmm...mm,1601846333,1601846333,True,0,0,0.476190477609634399,0,True,False,False,76561198087282939,546,21,730,730,363,1601866935,,
50,77047020,english,"Incredible game, definitely would reccomend, and can't wait for multiplayer",1601846293,1601846293,True,0,0,0,0,True,False,False,76561198308130476,21,10,246,246,217,1601848039,,
51,76877822,english,"If you don't recognize a good game when it slaps you in the face - you haven't been slapped by it enough.

That being said, the game has gotten worse since spelunky 1. Deaths have become more random, balance has become much worse and overal gameflow is less enjoyable. It also seems there are less random events and more 'you see them everytime' events which reduces replayability quite a bit. There are some other design decisions which makes me think the dev balanced this game with and for the wrong crowd.

Recommended if you've played spelunky 1 already. If not ignore spelunky 2 and go back to playing spelunky 1. As of now it's a solid 7,5/10 for me.",1601581549,1601846293,True,0,0,0.476190477609634399,0,True,False,False,76561197988155414,666,24,1060,1060,1060,1601827075,,
52,77046802,english,It's Spelunky but with better graphics and more to do 10/10 though the little red hell moles in the first world are really annoying,1601845964,1601845964,True,0,0,0,0,True,False,False,76561198139764250,44,12,624,624,375,1601869106,,
53,77046440,english,"Genial, misma esencia que el primero.",1601845388,1601845388,True,0,0,0,0,True,False,False,76561199059643189,6,1,1973,1975,1973,1601794209,,
54,77046133,english,This game hinges on its precise movement and reading the room. It is very difficult but fair and leaves you very satisfied when you do well.,1601844896,1601844896,True,0,0,0,0,True,False,False,76561198040845252,130,6,632,632,632,1601844428,,
55,77045662,english,"I really like the new pet damsels. Oddly enough, the humanoid ones are gone. Was there not enough room on the cartridge for more than 3? Or was someone offended? Is it an offensive game?

You can kill every plant, insect and animal
You can pillage and destroy ancient villages and tombs
You can commit genocide of underdeveloped civilizations
You can throw your beloved pet riding turkey into a pit of spikes and laugh while it bleeds out.
and during all of this, you can bathe in their blood to gain strength. 

Ok, I can see how some of that might be offensive. But a kiss from a c!@# in a cave? Really? That's what gets cut?",1601844202,1601844202,True,0,0,0,0,True,False,False,76561197993178195,167,34,504,504,383,1601871071,,
56,77034205,english,"Kill all the cave moles

10/10",1601829100,1601843491,True,0,0,0,0,True,False,False,76561198038393902,65,2,699,699,699,1601832566,,
57,77044503,english,GET SPELUNKY FOR FRICKS SAKE.,1601842388,1601842388,True,1,0,0,0,True,False,False,76561198118823356,14,9,550,550,529,1601865981,,
58,77043746,english,"Just putting some perspective on fairness when it comes to this game.
Saying deaths are hilarious to discredit someone's complaints and criticisms is extremely stupid, but that's all you'll see people say in response to criticism.

There's a lot of things that can be improved upon, especially in terms of fairness and removing the feeling of deaths being unfair. $20 is bordering the limit of too much for this game to me, and if I had known this would be my feelings on it then I would have not bought it and just remained a viewer and enjoyed the ""hilarious"" unfair deaths that other people experience.

I have no issue with instant deaths and such, but when it happens so often, it's kind of an issue.
All stun lock deaths aren't exactly unfair, but when it's possible to be stuck in a stun forever or have the chain be drawn out to over 15 seconds on just laying there to spaced out hits, it's pretty stupid and irritating.",1601841338,1601841338,False,6,0,0.569729089736938477,0,True,False,False,76561198038096837,439,41,570,570,570,1601840646,,
59,77043596,english,everything i could have wanted out of a sequel to my favorite game,1601841097,1601841097,True,0,0,0,0,True,False,False,76561198021706859,330,19,1753,1753,1540,1601863187,,
60,77043585,english,good game,1601841088,1601841088,True,0,0,0,0,True,False,False,76561198208476685,12,2,847,847,557,1601858440,,
