,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
14,76634175,english,Great RTS plenty of extended life with mods readily avaiable on the workshop.,1601176234,1601176234,True,0,0,0,0,True,False,False,76561198268547716,17,1,23521,1358,22519,1601958764
15,76632269,english,mmmmmmmmmm validate files i must. take too damn long it will.,1601172927,1601173765,True,0,1,0,0,True,False,False,76561198054270430,207,14,2149,96,2053,1601859129
16,76631987,english,Cool Stuff,1601172509,1601172509,True,0,0,0,0,True,False,False,76561198295649588,11,6,586,586,252,1601681796
17,76608757,english,"great steal
",1601140796,1601140796,True,0,0,0,0,True,False,False,76561198034934561,79,3,10445,228,10401,1601406758
18,76606542,english,"this is awesome
",1601138296,1601138296,True,0,0,0,0,True,False,False,76561199057519175,2,1,683,228,628,1601586419
19,76573953,english,its pretty good i guess,1601091651,1601091651,True,0,0,0,0,True,False,False,76561198145733164,128,11,47247,4408,43908,1602053590
20,76572424,english,"the reason this game is so good is because of the mod community
it is amazing, try it
",1601089237,1601089237,True,0,0,0,0,True,False,False,76561197990971922,115,5,46316,291,46279,1601358389
21,76571209,english,"Easily my favorite RTS, meshes an amazing world with satisfying gameplay. The community for this game is alive and well too, making mods that enhance the already great experience.",1601087247,1601087247,True,0,0,0,0,True,False,False,76561198045180817,390,7,3145,812,2333,1601438150
22,76568185,english,Star Wars but an RTS game,1601082390,1601082390,True,0,0,0,0,True,False,False,76561198431908317,5,1,3506,687,2818,1601162781
23,76564790,english,Pete Like.,1601076986,1601076986,True,0,0,0,0,True,False,False,76561198007812451,566,11,489,60,460,1601078747
24,76554343,english,"I mean whats not to like even in 2020 the game is still amazing.
",1601062585,1601062585,True,0,0,0,0,True,False,False,76561198799569935,24,2,19874,631,19247,1601924200
25,76546926,english,AWESOME!,1601054065,1601054065,True,0,0,0,0,True,False,False,76561197974957015,25,2,28234,1078,27155,1601874874
26,76544633,english,"its a fantastic over the top game
",1601051437,1601051437,True,0,0,0,0,True,False,False,76561198402950568,28,1,13289,1651,11828,1601473215
27,76543945,english,,1601050644,1601050644,True,0,0,0,0,True,False,False,76561199092451614,1,1,633,633,235,1601315958
28,76528784,english,"love the game, but it is old so we just need a game like",1601031786,1601031786,True,0,0,0,0,True,False,False,76561198197098379,44,2,15930,3999,11934,1601812578
29,76515605,english,"I saw an add for this game when I was really young and begged my parents for it. They got me the box version for Christmas that year and the Forces of Corruption expansion box edition that Easter to my surprise. It was my first introduction to strategy games and will probably forever be my favorite game with the extensive modding community out there for it still to this day. Before the servers went down originally I would play this game's MP everyday after school for probably 6 years and who know's how many time's I've played the 3 campaigns back then lol. The game offers a lot of replayability and I would recommend it to anyone looking for looking for individual battles, galactic domination, or story based campaigns set in a Star Wars universe. It would be amazing to see a modern iteration of this game.",1601005384,1601005384,True,0,0,0,0,True,False,False,76561198058297502,62,1,30902,802,30392,1601617569
30,76514035,english,Good bones revived by a crazy modding community. no game captures star wars naval combat like this one does.,1601002589,1601002589,True,0,0,0,0,True,False,False,76561198011732785,188,3,6526,82,6445,1601074446
31,76491344,english,"If you like Star Wars and strategy it's a great game to get into. Especially if you like exploring the expanded universe and some aspects of Star Wars long forgotten. The game runs nicely, and is relatively simple to comprehend, but allows you to develop an advanced understanding for the game which you can use in more challenging missions to test your mind and strategy skills. It's a classic to say the least.",1600969601,1600969601,True,0,0,0,0,True,False,False,76561198273789462,34,2,5870,11,5859,1601582676
32,76490463,english,"This game is very fun with mods, I had the Republic at War mod and it was very fun. I could play this over and over again.",1600968575,1600968575,True,0,0,0,0,True,False,False,76561198402409902,7,2,1795,505,1292,1601613080
33,76471052,english,pretty good if you like strategy games,1600939927,1600939927,True,0,0,0,0,True,False,False,76561199090367638,6,1,5405,788,5326,1601617413
34,76460312,english,awesome game,1600915119,1600915119,True,0,0,0,0,True,False,False,76561199091479923,8,1,2523,1731,1067,1601936292
35,76453902,english,Good times,1600903622,1600903622,True,0,0,0,0,True,False,False,76561198237837782,32,6,8760,54,8705,1600907000
36,76443272,english,/,1600887456,1600887456,True,0,0,0,0,True,False,False,76561198056102078,266,28,755,108,646,1600894876
37,76443089,english,"great game makes it better with mods, specially alliance mod",1600887230,1600887230,True,0,0,0,0,True,False,False,76561198968077142,27,2,869,0,869,1600849759
38,76438779,english,get the mods,1600882305,1600882305,True,0,0,0,0,True,False,False,76561199014171912,8,3,2008,1645,395,1601836351
39,58808335,english,This game is awesome and especially with mods.,1575151824,1600880195,True,0,0,0,0,True,False,False,76561198314586346,43,1,50569,417,50151,1601775576
40,76429613,english,Fucking play it. RTS + Star Wars = YES. Buy it. DO IT. Also it is not as nostalgia feeling as Battlegrounds saga but it is a much....Higher production and its modable to all hell.,1600871195,1600871195,True,0,0,0,0,True,False,False,76561198276398217,132,9,4867,121,4746,1601664335
41,76414239,english,A good old game.,1600841442,1600841442,True,0,0,0,0,True,False,False,76561198115168232,18,1,3765,2811,339,1602065195
42,76410107,english,gud,1600831530,1600831530,True,0,0,0,0,True,False,False,76561198250973942,27,2,802,514,235,1601351440
43,76409539,english,Use Mods for this game and it becomes awesome.,1600830279,1600830279,True,0,0,0,0,True,False,False,76561198877293275,4,2,5311,1886,3221,1601672529
44,76406435,english,great but what about the droid attack on the wookies,1600824182,1600824182,True,0,0,0,0,True,False,False,76561198824259175,9,2,2395,1822,573,1602029713
45,76403559,english,amazing,1600818967,1600818967,True,0,0,0,0,True,False,False,76561198127304025,45,2,1547,47,1497,1601185344
46,76394973,english,its fun  especially with mods,1600804083,1600804083,True,0,0,0,0,True,False,False,76561198167936549,118,9,585,156,426,1600997225
47,76388960,english,it is just a good game,1600796071,1600796071,True,0,0,0,0,True,False,False,76561199069467501,1,1,2455,133,2145,1600888892
