,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played,timestamp_dev_responded,developer_response
18,76797461,english,I had this game wrong all along. I thought it was some kind of arcade game that would never interest me and it's quite the opposite. It is what I've been looking for with its depth and detail. There's been many hours spent already with more to come!,1601444152,1601444152,True,1,0,0.525547444820404053,0,True,False,False,76561198046106585,4,1,12678,12679,5014,1602086987,,
19,76795517,english,"Out of the Park is the one series that I always used to follow, but after picking up 20 and now 21 it has moved to the top of my favorite games and is a game I look forward to every year.",1601439664,1601439664,True,0,0,0,0,True,False,False,76561198010263837,125,1,1961,1961,910,1602089374,,
20,76793007,english,I'm addicted to it,1601434116,1601434116,True,0,0,0,0,True,False,False,76561198026474934,97,1,28903,420,28879,1602081797,,
21,76791595,english,i buy it every year,1601431010,1601431010,True,0,0,0,0,True,False,False,76561198131645269,24,1,20903,1237,19878,1602031391,,
22,76791163,english,"while possibly having the most infuriating UI ever created in the history of everything, this game can be insanely fun and addicting if you know what you're looking for as a real baseball fan.  the sheer deptjh of this is mind-blowing!",1601429997,1601429997,True,0,0,0,0,True,False,False,76561198087711812,1,1,3556,3556,1363,1602089068,,
23,76785121,english,hi,1601418170,1601418170,True,0,0,0,0,True,False,False,76561198813575205,13,2,1490,1490,867,1602075836,,
24,76784340,english,Great game but crashes alot,1601416811,1601416811,True,0,0,0,0,True,False,False,76561198858202366,16,1,3827,2120,2710,1602041455,,
25,76774511,english,"This game changed my summer. I'm still a relative newcomer to OOTP Baseball but from what I have learned so far, I can't wait to go deeper down the lineup and see what the game has to offer. I've always loved baseball. Now I love OOTP Baseball.",1601402688,1601402688,True,0,0,0,0,True,False,False,76561198236824534,2,1,8968,3123,7393,1602035331,,
26,76741481,english,"I have been a longtime fan of the OOTP series and consider myself a diehard fan of Baseball, and even the OOTP franchise. I buy them every other year, since, in my opinion, the year to year updates dont warrant a new copy. Still, this is a fantastic studio that I love supporting them where I can.

Sadly though, this years iteration is by far the buggiest version, and is borderline unplayable. It is actually pretty ridiculous how many bugs are in this years game, and I cant quite figure out why. In a typical playthrough, I will get a crash atleast every 15-30 minutes. Sometimes, its even more pervasive. (IE in the offseason or during the draft). 

You want to casually load the Waiver Wire list? CTD citing a C++ Program Error
You want to look at a leagues player list? CTD ""out of memory"" (mind you I have 32 GB of RAM)
You want to switch to a double A Minor team to manage the lineup? Out of memory, yet again.

Like it is actually absurd at how poorly done the game was this year, and I cannot figure out how they took such a big step back in stability. I thought it important to share this review for those similar to me, looking for an upgrade in the franchise from past iterations. If you are a returning player, STAY AWAY and just stick with OOTP 19 or at the least, OOTP 20, however I cannot vouch for that versions stability. 
If you are a new player, go buy an older version so you dont have to worry about crashing in what is otherwise a fantastic series.",1601344314,1601344314,False,4,1,0.577294707298278809,0,True,False,False,76561198109635881,186,8,18184,7353,14259,1602063868,,
27,76717347,english,"I recommend this game to baseball fans who are masters of stats and managing teams. After GMing the Toronto Blue Jays for 8 hours, I can say that this is one of the most in-depth baseball games out there. Whether you want to control the lineups and pitching rotation, or if you want to take part in drafts and roster rotations and trades, this game is for you. It's a blast and teaches how managing a ball club works.",1601308047,1601308047,True,0,0,0,0,True,False,False,76561199092080809,3,1,2362,2362,520,1601920533,,
28,75188151,english,every single time i build a good team i lose the save bc the game crashed if you feel like wasting hours just to lose all of your shit feel free to buy this game,1598821558,1601296622,False,0,0,0,0,True,False,False,76561199086639733,3,2,16177,10721,10423,1602087801,,
29,76702156,english,"This is only the second OOTP I've played (the first one being 10, I believe), but if you like baseball and you like simulations, then you'll probably like, if not love, this game.  I don't personally play the MLB version; I like to drive myself close to the brink of insanity coming up with my own leagues and crafting them for a specific purpose.  In the previous version, I made my own fictional National Colored Baseball League, complete with custom uniforms, logos, ballparks, etc. (this being before the league was implemented into the basic game.)  Now I'm playing baseball with animals in a post-apocalyptic world.  Because I can.  That's what I do.  And OOTP allows me to do just that.  Bravo.",1601284343,1601284343,True,0,0,0,0,True,False,False,76561198092986005,34,1,1035,1035,356,1601967466,,
30,76695768,english,"As somebody who has played OOTP for a few years now, I gotta say that I can see myself putting the most hours into this one because it is the most beginner friendly.  I know it's nuts to say I've been playing these games for years but still am thankful its beginner friendly The UI of the old games have REALLY come a long way.  Seriously, this is the best OOTP yet.  If you love baseball this is a no-brainer.",1601269711,1601269711,True,0,0,0,0,True,False,False,76561198058793401,428,41,452,14,446,1601755443,,
31,76673955,english,"Incredible game. I'd imagine it has a bit of a learning curve for those unfamiliar with baseball, but once you start understanding how everything works, it gets really hard to not play at least a season a day.

Also lets me make the Mets good.",1601232956,1601232956,True,0,3,0,0,True,False,False,76561198443330977,11,1,6191,1869,4859,1602040242,,
32,76669315,english,"I've played a lot of baseball games and sims, earliest probably being Earl Weaver Baseball back in the '80s, which was the gold standard for me for decades. This year's version of OotPB is the best baseball sim I've ever seen. 

If you're looking for a swing-the-bat style baseball game, this isn't for you. Pick up The Show and you'll be happy.

But if you're looking to create a league, alone or with friends, and want the best possible sandbox to play in, this is it. There is definitely a steep learning curve, but the tradeoff is you can design *every* aspect of your baseball league. Not just players, but teams, ""era-style"" of play, uniforms, logos, divisions, farm systems, end of season awards, stadiums, Hall of Fame voting - like literally everything.

On top of that, it generates, tracks, and archives very realistic stats and outcomes. Every stat you can think of. Can't say enough good things about this game.  In almost 40 years of playing baseball games on PC and platform, this is the most immersive game I've seen.
The only other sports sim that even comes close is Football Manager. 

And if you love baseball history, be sure to download the old stadiums workshop pack that's floating around on Steam - an amazing supplement that lets you revisit parks like the Polo Grounds, Ebbetts Field, or (if you're a little more modern) the Astrodome.",1601227589,1601227589,True,5,0,0.581749081611633301,0,True,False,False,76561198036895780,14,1,10218,2193,8852,1601864932,,
33,76640908,english,baseball,1601188873,1601188873,True,7,7,0.568462848663330078,0,True,False,False,76561198062788958,140,10,908,908,626,1601922191,,
34,76613942,english,Best sim out there.,1601146585,1601146585,True,0,0,0,0,True,False,False,76561197999802789,60,1,3754,1328,2754,1602040687,,
35,76575175,english,good game,1601093619,1601093619,True,0,0,0,0,True,False,False,76561198082656120,9,1,3416,112,3326,1602015974,,
36,76567050,english,best baseball simulator,1601080443,1601080618,True,0,0,0,0,True,False,False,76561199026861508,2,1,6666,140,6591,1601401828,,
37,76560898,english,great game! been playing since V1.,1601071123,1601071123,True,0,0,0,0,True,False,False,76561198009584330,220,23,1060,1060,627,1601524139,,
38,76529558,english,OOTP 21 for me is unplayable due to all the  bugs and presume fixes. Sometimes I cant get and inning in let alone a game. I used to be and avid OOTP player way back in OOTP 2. Just wish i could finish a game and make the game as great as it used to be,1601033076,1601033076,True,1,0,0.479811191558837891,1,True,False,False,76561198130174666,19,1,1970,924,1345,1601235682,,
39,76526641,english,"It is a peak strategic game that I never expected to enjoy so much. Growing players in custom games and the draft can be compelling. Maybe would like more depth on  several aspects I wish they would grow including player development, finances (listing options below) and both feed into the last point around scheduling games with other teams, as while the roster gains for development as key is great, game time extras in offseason challenges would be useful to build newbie players and some mini money gains for novelty games.

Not much refined since 19 that I first got though as a non baseball lover I managed to still really enjoy the depth of strategy to the game, I would compare it in a weird way to Europa Universalis in strategic level but could use some more metrics around merchandise, maybe the ability to tailor what is sold and certain ones doing better based on what fan base you have (maybe could have idk handsome players as a popularity element and having those sells more of shirts or something and maybe funny trait characters (limited amounts naturally and based on fame level) could sell bobble heads etc.

Could really do with a tick box for sex as well, to allow you to custom in female players and or a league to save them creating, but the Japanese pro womens' league and maybe the international teams would be enough for that. Would give a real challenge to mold those into teams that could play against male counterparts with maybe strong control etc no different to males but maybe less 'power' or something, and obviously less player base to draw on but can grow that.

Also would like a financial means to gain from challenging teams in other leagues, that winning a small series could boost the rep of your league and merch sales, plus some game sales, and then teams to choose to accept or decline based on a metric of your performance vs league rep vs their performance in their league. Ie a losing team in a big league maybe wanting some wins for morale to beat down a international team elsewhere that is winning well and wanting to boost its rep.",1601027908,1601027908,True,2,0,0.547325074672698975,0,True,False,False,76561198008063172,187,2,4794,3918,1604,1602082772,,
40,76510266,english,great update to the OOTP franchise,1600996218,1600996218,True,0,0,0,0,True,False,False,76561198010043903,135,10,1324,1324,506,1601439987,,
41,74919021,english,"The most realistic baseball stat sim ever, no matter what talent I add to Seattle they still suck.  Seriously though, the depth of this game is  amazing.  The AI isn't bad.  The graphics look 20 years old and are terrible.  If you are a baseball stat nerd you will love this.",1598407206,1600932404,False,0,0,0.483221471309661865,0,True,False,False,76561198438103511,8,4,19281,3357,16172,1602033190,,
42,76443396,english,"Another great update of this wonderfully immersive game, including the covid affected 60 game season.  You can go into as much or as little depth as you want.",1600887629,1600887629,True,0,0,0,0,True,False,False,76561198127389717,7,1,5440,2451,2988,1602089126,,
43,76396019,english,"I have played many different Baseball sim, OOTP has been the most in depth Baseball sim that I have played! You will not be disappointed will OOTP. Buy It!",1600805625,1600805625,True,0,0,0,0,True,False,False,76561198255160972,18,1,12978,3073,9809,1601806622,,
44,76385668,english,Lots of great features in this game including building your own team with historical players and current players...,1600791751,1600791751,True,0,0,0,0,True,False,False,76561198997743075,8,1,86782,5360,81280,1601528225,,
45,76353834,english,OOTP is always the best.,1600728981,1600728981,True,0,0,0,0,True,False,False,76561198071103056,47,1,2476,1524,271,1601766358,,
46,76345355,english,"Some games just click with me, and I found one. It's everything I could ask for from a manager game. a nitty-gritty prospect system, streamlined menus (sort of), and actually decent 3d graphics. Has its bugs, yes, but they are very few and far between. Definitely fun if you're willing to invest some time in getting the hang of it.",1600715149,1600715149,True,1,0,0.52173912525177002,0,True,False,False,76561198093506984,63,42,45666,6693,36972,1601760613,,
47,76248829,english,simply awesome!,1600555758,1600555758,True,0,0,0,0,True,False,False,76561198010577419,17,2,547,53,399,1601600681,,
48,76228901,english,ASxad,1600528185,1600528185,True,0,0,0,0,True,False,False,76561198229291592,26,9,8358,881,7365,1602010144,,
49,76196741,english,Must-own for baseball nerds.,1600474284,1600474284,True,0,0,0,0,True,False,False,76561198319325012,5,2,7323,964,5663,1601753837,,
50,76062543,english,Very disappointed.  I find the interface frustrating and support uncommunicative.,1600253509,1600253509,False,0,1,0.449591279029846191,0,True,False,False,76561198031159595,47,1,50527,14435,30527,1602080387,,
51,76029089,english,"A really enjoyable team building experience. If you enjoy building a team into a perennial contender, you will enjoy this game.",1600191144,1600191144,True,0,0,0,0,True,False,False,76561198085093400,32,2,12622,3537,3616,1602089099,,
52,75981002,english,"I've played OOTP Baseball since back around version 12....it just keeps getting better every year, and is simply the best game of it's type...If you love baseball, and you love delving into the details and statistics that make up the game of Baseball, then you want  this game!",1600122038,1600122038,True,0,0,0,0,True,False,False,76561198011710228,87,8,7350,362,6947,1602084370,,
53,75959125,english,I only use as a GM. I find it very intriguing to put together a winning team and stay within the budget. It has me thinking about all the different moves I can make to keep not only the MLB team successful but to keep a constant influx of talented players ready to be called up. It is challenging but the rewards of building a successful franchise is rewarding.,1600091938,1600091938,True,0,0,0,0,True,False,False,76561199039652332,1,1,67599,3762,60931,1602088261,,
54,75955388,english,very in depth management game. you can take over all facets of your favorite team and lead them to glory!,1600086143,1600086143,True,0,0,0,0,True,False,False,76561198063307201,95,1,7191,858,5220,1602076768,,
55,75861247,english,"Good baseball sim. If you enjoy management style games where you are in control of everything from the top down, this is worth checking out. Especially if you love baseball. The game is incredibly deep and allows for tons of customization so you can really do whatever you want to with a baseball league.",1599930779,1599930779,True,0,0,0,0,True,False,False,76561198951102585,142,12,2839,0,2801,1599933059,,
56,75823851,english,"This game is just fabulous, and addictive...definitely recommended for any baseball strategy game lover...",1599873432,1599873432,True,2,0,0.523809552192687988,0,True,False,False,76561198221781112,7,1,4712,1192,2364,1601702328,,
57,75808109,english,Best sim game for sports ever. Still amazed at how deep and involved you can become.,1599848308,1599848308,True,2,0,0.523809552192687988,0,True,False,False,76561198035805791,24,7,20281,0,19008,1600730258,,
58,75792729,english,"The Out of the Park Baseball series provides the best and most in-depth baseball sim available. I've played every version since 2003, and the devs are constantly adding new features and improving existing ones. Several updates are released each cycle, so bugs that crop up are usually quickly squashed. If you like fancy 3D rendered graphics it's not for you, although games can be played out in a 3D representation that is being consistently improved upon. If, on the other hand you enjoy the experience of building your own baseball universe ,  controlling a team as a GM, trying your hand as a manger, replying historical MLB seasons, and/or even playing out current/future seasons, you simply can't do better than OOTP.",1599827335,1599827335,True,0,0,0,0,True,False,False,76561198032153232,21,1,1003,0,666,1600826203,,
59,75783782,english,"If you have ever been addicted to a franchise mode in sports games, then this is 100% the game for you!",1599809016,1599809016,True,0,0,0,0,True,False,False,76561198062832412,62,2,7467,0,4837,1600736030,,
60,75733731,english,Is good,1599719079,1599719079,True,0,0,0,0,True,False,False,76561198964549698,2,1,13849,0,9807,1600557314,,
61,75729525,english,"Fantastic historical simulations, with lots of options to tailor it to your own interests and preferences.",1599709578,1599709578,True,0,0,0,0,True,False,False,76561198087120262,4,1,150680,18299,116757,1602087834,,
62,75705623,english,Certified banger. Awesome sim,1599668253,1599668253,True,0,0,0,0,True,False,False,76561198081073284,128,1,3564,24,2181,1601680417,,
63,75692612,english,"Fun game for anyone who is a baseball nerd. Fun to create new expansion teams, or to take a historical weak franchise like the Padres and turn them into dynasties in Historical mode.",1599649852,1599649852,True,0,0,0,0,True,False,False,76561199023548792,2,1,5722,2205,1966,1602029112,,
64,75612661,english,"The developers have gone full Activision with their greed in their little ""Perfect Team"" project. They say they care about their entire playerbase, but in reality they only care about the ones that give them lots of money. Tanking is rampant and unsupervised, and when reported nothing is done about it. Only if something that violates the rules hurts the ""whales"" and not the ""free-to-play plebs"" is punishment actually handed out, because they can't have violators hurting their money....I mean...their customer base. The standalone game is fun, but honestly I don't recommend ever buying future versions of it. Don't support greed of their magnitude. There's other, cheaper options that aren't developed by money-hungry two-faced liars. Go those routes.",1599507243,1599507243,False,1,0,0.471236228942871094,0,True,False,False,76561198043970345,30,2,24416,2459,13911,1602086798,,
65,75576566,english,Predictably brilliant.,1599449006,1599449006,True,0,0,0,0,True,False,False,76561198004705208,145,4,47665,4567,36233,1601595370,,
66,75563923,english,Another great product.  Not a ton has changed but small improvements here and there.  Only thing I wish was that the dropdowns in dark mode were also dark.,1599425723,1599425723,True,0,0,0,0,True,False,False,76561198358225446,8,2,2065,0,1866,1600318124,,
67,75552522,english,"I LOVE the detail in this game. The UI looks beautiful and the gameplay graphics are MUCH improved from previous versions. Only thing I wish they would add is a real game announcer like in MLB 2k or The Show. Otherwise, an absolutely perfect game.",1599410450,1599410450,True,0,0,0,0,True,False,False,76561198079415865,25,2,27152,0,25168,1599625262,,
68,66300674,english,"Great game great community, only issue is that servers are a bit unreliable.",1585702985,1599275626,True,0,0,0.505593776702880859,0,True,False,False,76561198022512111,25,1,120098,10586,99234,1602086722,,
69,75460077,english,very good baseball,1599273124,1599273124,True,0,0,0,0,True,False,False,76561198197752878,56,2,10420,224,9231,1601874671,,
70,75438486,english,"I've played various versions of OotP Baseball since 2007. I don't upgrade every year, but I'm never disappointed when I do. If you want a good baseball sim, OotP is your best choice by far.",1599240934,1599240934,True,0,0,0,0,True,False,False,76561198033828917,133,15,10327,1434,6735,1602044039,,
71,75405144,english,"I've put 1040 hours into to this game. There is no better baseball simulation, this simulator isn't for everyone and can be daunting but the reward is huge and I encourage anyone to try it. OOTP 21 is fire.",1599189879,1599189879,True,0,0,0,0,True,False,False,76561198370715265,25,2,80795,8408,62341,1602089229,,
72,75388643,english,Just... wow...,1599159683,1599159683,True,0,0,0,0,True,False,False,76561198012931531,13,1,32431,11188,5822,1602087551,,
73,75382431,english,"very indepth game, well polished, cant wait for next year!",1599151166,1599151166,True,0,0,0,0,True,False,False,76561198322431852,28,4,593,98,492,1601859970,,
74,75342096,english,"The Devs used inside information to manipulate the Auction House and profit, then tried to sweep it under the rug. Only after significant community backlash did they try to address the situation, unsuccessfully. I will never give another penny to this company and I hope MLB revokes their licensing.",1599075663,1599075663,False,3,0,0.494054049253463745,0,True,False,False,76561197963277873,113,3,44162,10444,18838,1602077799,,
75,75328855,english,A great game but as frustrating as golf!,1599057834,1599057834,True,0,0,0,0,True,False,False,76561198219685425,34,2,67661,4871,58880,1602040288,,
76,75228920,english,Awesome for baseball statheads,1598891336,1598891336,True,0,0,0,0,True,False,False,76561199085169852,13,1,8586,2422,2485,1601994025,,
77,75204184,english,Only for the true baseball nerds out there.  I happen to fall in the category.  Love this game.,1598850720,1598850720,True,0,0,0,0,True,False,False,76561198112122338,3,1,6885,2156,1248,1602070105,,
78,75188336,english,"Overall OOTP21 is an very good game, but the ongoing crashing with claims of ""out of memory,"" which are literally laughable based on the system I am running, keeps me from saying it is 10 of 10. Also when the help desk team ""restored"" my game after one time that locked out my ability to continue, replaced my late inning win to a huge loss as it restarted the extra-inning game at the 1st inning and inured multiple players and made all of my pitchers and numerous position players exhausted for an extensive number and games. Save often with a backup alternate same name to restore with less impact.",1598821830,1598821830,True,0,0,0,0,True,False,False,76561198010123712,26,1,48845,3285,31078,1602027762,,
79,75067966,english,"This game is very fun. The details are great and I find it totally engrossing. I spend a ton of time just running it in the background while I do other things and it's fascinating to see just how well it mirrors the way the league work. I enjoy so much about it, it's basically the best roleplaying game I've ever played on PC.

The growing edge of OotP, however, is that the in-game simulations are extremely frustrating, sometimes to the point of being infuriating. This is because can't really affect the outcome of the games, but the game acts sort of like you do. For example, if you ""manage"" a game, you cannot direct your pitcher's pitch selection. So, you just watch your pitcher with great control walks 5 guys in a row because the computer has decided that this is a regression game. It sometimes feel like every time I manage a game, my star pitchers collapse, while the opposing pitcher goes 8 scoreless and turns all-stars into guys struggling to bat .200. (The engine sometimes goes through gymnastics to make pitchers regress. I got a freak pitcher who had something like 18 K/9 and 9 WAR on the season. Well, the next season he had a .502 BABIP _ON THE SEASON_. Why does he exist in the first place if the engine can't handle him? If the batter touched the ball it fell 50% of the time with a team behind him that led the league in defensive efficiency and was 4th in range?) Or how about the fact that every time I try to steal a base the opposing team does a pitch out? Or the fact that several times this season, they've picked off Miguel Sanó at first base, who I have set to literally NEVER run? What is he doing on first base? Sitting down on the base path so he can't get back in time? So maybe I'm just bad at the game and that's why it feels like I can build 100 win teams and every time I manage a game I lose. Or, maybe the simulation mode is just bad, since all the player is actually even allowed to do in when I'm ""playing"" the game is to let the game resolve situations, as we don't seem to have any meaningful effect on the game's outcomes. There are times when I feel like Billy Bean. 

Also, as a general, the player ratings for smaller teams are very bad. Since the developers have apparently never watched the Brewers or the Twins, they are just like: ""Byron Buxton? I guess I know he's fast. Gee, he must be one of those 'hit it on the ground and make infielders panic' types,"" which he most definitely isn't. Lastly, I wish there was a way to control player development differently. Like, for example, to give players certain things to focus on. Cleveland's Bieber, for example, added a cutter in 2020, which made him even harder to hit than previously. Never in all my time playing this game has a non-prospect player gotten better or added a pitch or anything. But I'd also really like to say: I want this guy to spend more time working on fielding than hitting, or I want this guy to work on developing his fourth pitch. And what about how Houston, Cleveland and Minnesota have been developing pitchers by picking them off trash heaps and fixing things up? If you *want* to do that, you have to just go in and edit the player. That's a shame. 

So, all-in-all, this game is highly recommended. But the manager/simulation mode is going to give me a stroke, and not just because I'm a bad loser. But because it needs a lot of work.",1598637872,1598637872,True,0,0,0,0,True,False,False,76561198045103020,204,5,42042,348,37080,1601076453,,
80,73599713,english,"Doesn't resemble baseball in the slightest. Almost 50 games into a season and am averaging giving up 15 runs a game and 4 errors. Doesn't matter what I do, simulate the game, play it out, let my starters pitch relief, everything I've tried has ended up in the same result. Beginning to think results are scripted. 

Animations are laughably bad sometimes. Runners will get on constantly because your 1st baseman will just hold the ball 2 feet from the bag waiting for the pitcher to run over to cover. Balls constantly go through the outfield wall for triples.

I really love sports titles too and was looking forward to this game. Spend hundreds of hours playing Madden and FIFA and always wanted something that was more focused on front-office work, and thought this would be it, but this game is fundamentally broken.


Final Edit: Gave up on this game for good and requested to have the license removed from my account. The problem seems to be that pitchers are horribly balanced. The solution seems to be to go into EVERY pitchers attributes and change them to allow more stamina and effectiveness. So, if you don't mind spending 15 hours self-programming this game, pick it up. For anyone else, I don't see how you can gain any enjoyment from this experience at all. At one point I had literally every top 10 closer I could find in my bullpen and still gave up 4-5 runs an inning after my starter was pulled. Over 85 games, I had 24 1-2-3 innings... TWENTY-FOUR out of at least 765 innings!",1596274435,1598495000,False,0,0,0.430226147174835205,0,True,False,False,76561198315650745,99,8,2955,369,975,1602057181,,
81,74980693,english,it allows you to use your brain but also play the games as well. GM mode is my favorite part of the whole game,1598492916,1598492916,True,0,0,0,0,True,False,False,76561198114787195,15,1,12183,1283,5607,1602089173,,
82,74952104,english,"It took me a while to learn how to play this, but now that I know what I'm doing I love this game.  I've spent a lot of hours geeking out over roster moves, prospect development, big trade deals, etc.  Great game :-)",1598462552,1598462552,True,0,0,0,0,True,False,False,76561198035391741,85,1,28990,1111,16868,1601842939,,
83,74936918,english,"add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!add chinese except player name and team name in the next ,Plz!!!",1598441574,1598441574,False,1,0,0.376783996820449829,0,True,False,False,76561198252360336,36,2,30,0,30,1596873633,,
