,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played,timestamp_dev_responded,developer_response
10,57785253,english,Great game.  Just get it.,1574620668,1574620668,True,0,0,0,0,True,False,False,76561198371692929,35,2,117697,0,112605,1586746994,,
11,57612977,english,Great Game If you like fishing.,1574392563,1574392563,True,0,0,0,0,True,False,False,76561197995838671,119,2,3133,0,337,1575664553,,
12,56121114,english,good,1572602231,1572602231,True,0,0,0,0,True,False,False,76561199000664261,0,1,749,0,185,1573303434,,
13,29931131,english,Fun game worth the download.,1487116664,1561425177,True,0,0,0.415414929389953613,2,True,False,False,76561197973004746,734,12,14697,0,10604,1597838037,,
14,29774018,english,GREAT   GAME ALOT  OF  FUN  BEST FISHING GAME EVER they have come a long way from  when it first came out keep it up thank you,1486523732,1535608716,True,4,2,0.487125933170318604,0,True,True,False,76561198007324733,25,9,183837,803,123860,1601708319,,
15,42589993,english,"Been a steam member for a very long time and this is the first game I felt I needed to review. 
Only fishing simulator I have played on PC, and I find it pretty enjoyable and relaxing. 
None of the DLC's are required to advance but they do make life much easier. 
Game does take some effort to advance to higher levels, which IMO is a good thing. 
Lots of different fish to aim for, as well many tournaments available to those who are interested. 
Over-all a pretty solid F2P game, only really feels like fishing boats (other then Kayak) are missing. 
Game runs smooth as butter, regularly running over 200fps. 
Nothing to lose but a little bit of time, would recommend giving it a try if you enjoy fishing.",1528506331,1528506331,True,6,0,0.541666686534881592,0,True,False,False,76561197964731247,103,3,6772,0,6693,1543634000,,
16,42413295,english,HOWDY PARDNER KKona,1527802906,1527802906,True,0,0,0,0,True,False,False,76561198225959776,238,11,2465,0,2212,1587097112,,
17,41525244,english,"I am not what you would consider a full-time gamer.  Fact is, I have limited time to play so I stick with games that are realistic, fun, and relaxing.  I have played this game for a little more than 200 hrs. to date.  I think Fishing Planet is a unique and highly realistic online first-person, or multiplayer fishing simulator.  The graphics and game play are amazing!  In addition, most of the people I have meet in game are very down to earth real people.

This dynamic MMO was clearly developed by avid fishing enthusiasts for anglers to bring the full thrill of actual angling.


Great job to the developers  😉
",1523896963,1523896963,True,1,0,0.482014387845993042,0,True,False,False,76561198411356622,29,5,53795,0,15043,1579803591,,
18,37493451,english,"Yes. only flaw: no lager, no cup-holder.",1511603918,1511603918,True,0,0,0,0,True,False,False,76561198197045139,405,11,350,0,307,1561803986,,
19,36289825,english,LOVE IT AND AND IT IS THE BEST FISHING SIM EVER.,1509862234,1509862234,True,3,0,0.551282048225402832,0,True,False,False,76561198442947763,2,2,791619,8675,5708,1601851154,,
20,29599241,english,I love the game but you have to have money to enjoy the game. Still would recommend to anyone.,1485842507,1508644924,True,0,0,0.439405173063278198,0,True,False,False,76561198098792999,246,31,16927,988,12082,1601769941,,
21,29673250,english,And fixed... Best fishing game out there by far and DEVS do listen to the community. Probably spent $100+ on this game already and worth every penny! Can't wait to see what the furure holds.,1486140929,1508445700,True,0,0,0.506911396980285645,0,True,False,False,76561198097254822,55,2,13651,0,11041,1600513262,,
22,29984558,english,"The BEST FISHING GAME I've ever seen, but economics need a lot of change to be more viable to travel during levels, I'm almost top level and cannot travel easily to all the places (need to spend a lot of money and time in one place to be viable).

For now I'm stick with free play (You can play for Free no problems, but if premium, your life is much easier). I'm considering paying to help develop, just waiting new patch to alter costs that devs said, because now it's pretty much expensive for my point of view for and unfinished product, I can live with low lvl lakes and unlimited licences for that, but high level lakes need to buy with real money to be viable for playes that don't have much time everyday.

Devs are very active and make patches almost weekly, respond fast in forums/mail so it's has a solid base, but need tweaks to be more enjoyable long term.

Update Oct/2017: Was especting better response from devs and faster development. They done good job, but baitcon cost doubled for Brazil since my first review, I was going to buy... not anymore... cannot travel and freely play for 10min-30min a day without going banckrupt on higher lakes... started going to some events... can even get half way to the best (some cheaters?) players... so it's a no go for me anymore... it has developed to a RUSH/GRIND/SHOWMETHEMONEY game and not to a calm let's fish here or there game... Started playing Russian Fishing 4 won't go back to FP anytime soon... (It's in Russian, hard to learn, but it's very realistic and an english version is comming this month.)  And there is fishing unlimited comming... so I think it will be a nice end of year for fishers around there... no stuck on FP anymore.",1487339283,1507227183,False,0,0,0.499980628490447998,0,True,False,False,76561197996198629,356,5,13259,0,12825,1588432588,,
23,35166058,english,"Best fishing game out there currently in my view. Environments are awesome, never get bored of the views. Each fish has different fighting behaviours when you hook them which makes it great - you know for example when you hook a brown trout.

While it is ""Free"" it is worth investing in ONE DLC pack. It's not pay to win as such but it's too much of a grind otherwise.

Only one negative I'll point out is the in-game travel costs are high, all the comments on FB & forums reflect this view but the developers don't seem to be keen on taking on the feedback by reducing it....",1506208485,1506208485,True,0,0,0,0,True,False,False,76561198061804923,171,9,5106,0,2169,1589705828,,
24,34837439,english,"It's a one of a kind fishing game in my opinion. Great fun and nice to play when you just want to relax. The microtransactions are a bit expensive, maybe they should revisit that. Certain bundles are the price of full games plus the microtransactions. So either you will pay or do alot of grinding to get ahead.",1504963715,1504963715,True,0,0,0,0,True,False,False,76561198152873726,109,5,6485,0,3330,1506638201,,
25,34748443,english,This game sucks and they refuse to give a refund after only trying the game for just over an hour.,1504579624,1504579624,False,8,8,0.481548160314559937,2,True,False,False,76561198041874021,15,1,124,0,124,1504578889,,
26,33438367,english,"This Game as far as play = mechanics and and looks is great there is other contests etc. that is nice 
Loved the game . I had payed extra for tournament gear and sports gear joined a tournament was awesome. 
Thought this game was so great that i paid for a lot of bit coins to buy advanced Fishing permits that were unlimited to several fishing areas . 
Now for the reality once you pay the large amount of money i paid . over $80.00 USD  you would think i would be able to play the game right ? since i bought unlimited to each fishing area ?   
    Answer     ((   Wrong )))  !!!!!!!!
You get paid for fish you catch .  the amount is extremely  low and the fish are not stocked well enough to pay for your trip even with the best equipment also when the game freezes or glitches while fishing you have to shut down your computer and go back you should be able to return where you was right ? Nope charges you again to enter fishing area . 
So you can't enjoy the game and go to several fishing holes to check them out without running out of game cash. this  is where im at now after Only a few days of playing now cant fish anywhere out of game cash so only way to play the game now is to buy their bit coins and turn them into game cash and no there is not an option to buy unlimited travel to any fishing hole you have to pay $100.00 United States Dollars to get enough bit coins to turn into game cash to try and play as you would like each month So if you have $100.00 a month to burn to play this game its awesome but if you are poor like me you cant play the game after $80.00 for a couple weeks play time you make the call is it worth it to you .
I have never felt the need to review a game you like it or you don't but this is the first time i have felt so violated as to the game sucking money out of you like going to an arcade, i felt i should worn people like myself that do not have this kind of extra income to play these sort of games. you should have this info before purchasing other wise your like me spend all of this money for a game i only played a couple of weeks and will never be able to play again total 26.9 hours of play time before locked out of ability to play anymore .",1499713849,1499716745,False,3,0,0.502762436866760254,0,True,False,True,76561198037750931,66,3,1941,0,1645,1576417329,,
27,29987674,english,"It starts out nice (the basics are there for a good simulator), but quickly turns into either an obnoxious cashgrab or a tedious grindfest extreme. Your choice. I would much rather pay a decent amount of money up front for a good game than struggle with pseudo-free-to-play. ""Baitcoin."" You said it.

Update: As of patch 0.7.7 the game is now a wannabe Ponzi scheme as well. I want to like this game and see it develop into a good simulator upon release, but the developers are making it really, really hard.",1487348099,1489375029,False,9,1,0.534212291240692139,0,True,False,True,76561198171926042,145,5,18359,0,10582,1574778071,,
28,30090724,english,"it certainly is the most realistic fishing game as far as mechanics go. Lure/bait selection and presentation are key to having success in this game. I only have a few criticisms. 

1) It's freemium, so while you certainly can fish, level up, and acquire new gear without forking out a dime, the progress is slow and the gear costs make no damn sense (why plastic bubble bobbers are the most expensive type in the game and require the highest level is beyond me, the things literally cost less than a dollar in real life). You're gonna be stuck with flimsy rods and low pound test for awhile until you build up some cash. I recognize that fishing is expensive, but if I'm going to be relegated to ultralight and light tackle for the first few levels, then rods, reels, and tackle shouldn't cost as much as a license and a fishing trip. 

2) Object scaling. Fish show up as tiny little things in the water until you yank them out from 2 feet away and then suddenly they're full size. Floats stay the same size (though you can change the size from small, medium, large in options) no matter where they are on the water so good luck with spatial awareness, and lures on the end of your line might as well not even exist because you can't see them while you're waiting to cast or while retrieving (even in the clearest water). 

3) Details. I crack up every time I see the shadow of my fisherman walking along trails, the sun at his back casting a long shadow through the woods.... and he's got no arms. Then he approaches the waters edge and the casting arm and its shadow suddenly materialize. Little details make or break great games.

4)Controller support. You can use a controller with this game, but there's no touch sensitivity to speak of. Tap the trigger to twitch the rod and your line goes flailing around as if you've just tried to set the hook on a lunker bass. Trying to aim can be a bit spastic, as your rod goes darting all over the place with no fine movement control. 

The free lake is nice, I've already managed to hook some respectable bass and unlock a few in game achievements. For it's flaws it's still relaxing and realistic enough to pass as a great fishing game, but then I feel like the fishing genre never really evolved past the old Bassmaster games of the late 90's....",1487727217,1489182658,False,0,0,0.499846428632736206,0,True,False,True,76561197993495837,57,4,6004,0,1239,1555612964,,
29,30054750,english,"the server are sooo bad , developer should do something or hire better people to handle this game . or its going to doomed. but so far i enjoyed it, just the server, .",1487587215,1488501911,True,0,0,0.498780936002731323,0,True,False,True,76561198172452474,3,4,35860,0,16087,1600553580,,
30,30238242,english,"fucking blue gill simulator 2k17
",1488280586,1488280586,True,0,0,0.489021927118301392,2,True,False,True,76561198068922268,49,10,69,0,69,1488006798,,
31,30234876,english,gg bios,1488262389,1488262389,True,0,0,0.489021927118301392,0,True,False,True,76561198128884653,34,3,135,0,135,1488263224,,
32,30232856,english,Great game!! My hands smell like fish from handling my mouse and keyboard!! LOL,1488251807,1488251807,True,0,0,0.489021927118301392,0,True,False,True,76561198003995890,75,6,114,0,114,1488590807,,
33,30228887,english,great game if you like fishing if not your loss,1488233387,1488233387,True,0,0,0.489021927118301392,0,True,False,True,76561198253000551,195,5,5173,0,4447,1556340044,,
34,30210330,english,"This game still has some kinks to work out.
The game is very sensitive, but does not have the ability to learn how to use it.
For example: If you buy the wrong tackle, it will allow you to buy bait, even if you do not have the right rod, line, or reel or it.

The server kept kicking me out when I ran fast. Server can't handle it.

There are so so so many ""comming soon"" items. I suggest waiting or buying in, hoping the developers improve the game.",1488158233,1488158233,False,5,0,0.514238238334655762,0,True,False,True,76561198088437642,129,5,373,0,272,1545680720,,
35,30210203,english,"Love the game, I've only fished a few times, but this feels pretty similar.

The only thing is there is a lack of sound effects. There's ambience and stuff, but not a lot of rod noises, or splashing water when you catch a fish.

People always talk crap about fishing games, but they're nice when you wanna relax.",1488157694,1488157694,True,3,0,0.556496620178222656,0,True,False,True,76561197999134542,177,10,694,0,600,1530692254,,
36,30204045,english,"Dont, just dont, i really tried giving this game a chance.",1488136719,1488136719,False,4,0,0.479124844074249268,0,True,False,True,76561198147781383,33,8,31,0,31,1488136662,,
37,30203850,english,uieuieui,1488136199,1488136199,False,2,0,0.419116854667663574,0,True,False,True,76561198190614439,164,39,20,0,20,1503275021,,
38,30198429,english,This is a awsome game I dealeted it because I was tradable at it you could not see people now you can  I redownload  zit amazing game.,1488122305,1488122305,True,0,0,0.483483850955963135,0,True,False,True,76561198317932054,3,1,3441,0,2643,1591852399,,
39,30196328,english,I love fishing with my online friends on skype!,1488116978,1488116994,True,1,0,0.486185312271118164,0,True,False,True,76561198151396767,108,4,134,0,134,1462337448,,
40,30182189,english,horrible game,1488069981,1488069981,False,5,0,0.491872549057006836,0,True,False,True,76561198217375996,113,4,14,0,14,1488069832,,
41,30178792,english,"Fishing planet, is a relaxing and calm game, its slow paced and will suck you in and get addicted. There are many many diffrent species of fish and laks to travel to. there are things you can pay for but you can play the whole game without spending a penny. But the game can become boring and slow, but overall good for relaxing and calm gameing with your friends. 6/10",1488059105,1488059105,True,0,0,0.494211941957473755,0,True,False,True,76561198211537740,141,15,22064,0,4424,1594972697,,
42,30175561,english,"Turned from a great, fair fishing simulator to a pay to play cashgrab.... R.I.P

If you are on the 2nd highest level, have enough gold and cash, they simply add 10 levels ( where 1 lvlup needs more xp than 20lvls did together), raise ingamemoney-prices about 5-6times and convert your gold into ""coins"" (1000gold = 100coins) while the gold/coin-price stays the same.... thanks, but NO THANKS!",1488050456,1488050456,False,31,2,0.602489948272705078,1,True,False,True,76561198044987834,264,11,6909,0,6502,1485089632,,
43,30156984,english,Awesome game if you love fishing but I don't play it that much.,1487993875,1487993875,True,0,0,0,0,True,False,True,76561198260696196,4,4,16,0,16,1470698471,,
44,30154454,english,How Did This Game Not Get Game Of The Year Brang Me 30 Minutes Of Fun Before I got Bored!,1487983800,1487983800,True,0,2,0.443379014730453491,1,True,False,True,76561198272379907,37,18,18,0,18,1471466932,,
45,30152967,english,"its a game about fishing, not even an arcade one, a realistic fishing game, yeah its about as fun as it sounds.",1487978182,1487978182,False,3,1,0.439787238836288452,0,True,False,True,76561198145257083,268,57,18,0,18,1439579109,,
46,30127781,english,"Game is pretty fun to play in down time, its almost like real fishing. though the game doesnt require much hardware to run for some reason it wont work with a overclock on the gpu. dont know why, i have games that are way more demanding that will work with the overclock. either way though runs fine at high setting with overclock off. would recommend.",1487885568,1487885568,True,1,0,0.476190477609634399,0,True,False,True,76561198060736470,110,2,12432,0,3536,1584641701,,
47,30127561,english,"you get banned from forums because the moderator flaguitars is a bully and abuses power to his own ends, and even breaks the steam ToS by insulting people. He also claims all of the fishing planet customers are children and stalks people online and barrates them with insults and disgusting remarks.",1487884904,1487884904,False,12,2,0.541297078132629395,1,True,False,True,76561198343756953,10,1,35,0,34,1499216155,,
48,30124877,english,Boring and controls weird,1487876305,1487876305,False,6,1,0.47389984130859375,1,True,False,True,76561198245940774,31,9,7,0,7,1476030142,,
49,30122580,english,"I didn't need alot of time in this game to see it's a complete money grab. Ofcouse they need to earn money somehow, but put a prizetag on the game instead of letting people eventually pay 100 bucks or more for a mediocre game.. This is greedy devs and its quite obvious what they think of theyre own playerbase.. Beware....",1487868548,1487868548,False,12,0,0.532029569149017334,0,True,False,True,76561198025897597,193,4,12,0,12,1439394279,,
50,30095367,english,"I enjoyed the game previously. But now, it becomes a pay to play game. Utterly frustrated after few hours. Travelling cost too much, yet the reward per fish arent that rewarding. I found myself grinding money at Lone Star Lake most of the time, and just waste it all buying licenses and expensive travelling cost. Not worth the time for free player like me...
Gonna grab my real fishing pole in head to the nearest fisheries instead..",1487753497,1487753497,False,7,0,0.528026282787322998,0,True,False,True,76561198102920816,33,7,5105,0,4511,1487753159,,
51,30095353,english,"Fun for a free game I see more greatness to come 
9.5/10",1487753414,1487753414,True,0,1,0,0,True,False,True,76561198137829326,138,90,1505,0,266,1578696896,,
52,30090090,english,Steam Sucks,1487724106,1487724106,False,5,2,0.493748903274536133,0,True,False,True,76561198364349632,0,2,136858,0,4342,1587945277,,
53,30077281,english,"Fishing Planet is a gem!
The developers have created a Fishing simulator game that delivers very well.
Exciting,demanding and very beautiful it is an immersive game that I find really Fun.
The fish Fighting is excellent,the graphics are amazing,fighting is similiar to that in real life.
I have been playing for about a year and a half now,seen the economy change,seen the game grow and mature into the trophy it is today,with my experiance i can say i have felt ""hooked"" to this game,I am an avid gamer and I usually enjoy fast paced games,this game is my meditation,the atmosphere helps to disengage from the trivialitys of reality.
Engaging me into a welcoming paradise where I can enjoy the scenery and challenge myself to fish.
It is still in development and I can assure you that the developers care about there community,they promise to deliver and they Do.

Some people might find it scary trying new things out,researching new methods to fish with..testing the waters so to speak,i can understand people getting frustrated and upset,however that is the joys of fishing..you have to practise.

You can bobber fish,cast and spin for fish,you can enjoy fishing next to your friends and enter competitions for the chance to win real money,they are going to be introducing some different gameplay soon so hold on to your life jackets and try out this fantastic game.

I dont know how late game goes,however early game you can start at a free location and practice fishing there,eventually you can discover other locations and fish there to your enjoyment..

Have met some interesting people,the community is positive in game.
There has been changes I like and some I dislike however I am not dissapointed.
a bug and a glitch here and there,however that wont stop you from enjoying this simulation.
You might enjoy this little paradise.

overall I give this game a 8/10 
",1487678171,1487678171,True,0,0,0.44917258620262146,0,True,False,True,76561198065960859,10,6,11079,0,5787,1599148045,,
54,30076665,english,Good game,1487675431,1487675431,True,0,0,0,0,True,False,True,76561198164998413,18,20,3318,0,1073,1589127084,,
55,30054014,english,"I absolutely cannot get enough of this game.
33 hours in the first week I downloaded it.

I originally downloaded this game last year and after 30 minutes promptly uninstalled and didnt touch it again.
I recently came back and I see alot of complaints about price changes but I have been able to spend a very minimal amount of money to achieve maximum satisfaction with this game. Prior to the recent chagnes, I dont see how this company made money. 

All the negative reviews are about minor price changes on items. I have absolutely no qualms. You can still play this game 100% free as long as you play smart, read/watch tutorials and dont blow your money on trips you arent prepared for.

The game is a thing of peace and beauty. 
I have extreme anxiety and depression and this game really provides a quiet and welcome atmosphere. I lose hours at a time to this game. The atmospheres are tranquil and delightful. The effects on the lake are so realistic its surreal.

I came into this game after the most recent changes so I wasnt spoiled rotten with free days skips, but thats truly the only thing that is annoying and its a great way for them to make a couple extra bucks. There arent skins and the DLC is laughable at best. I dont see how a negative review is fair for such minor and necessary changes. 

The game is free, try it until atleast level 5. If you enjoy fishing or just want a game to get away from CSGO or another shooter... Theres nothing better.

Hope to see you at the dock",1487583917,1487583948,True,2,0,0.482758641242980957,0,True,False,True,76561198019396093,338,23,6340,0,2754,1589378903,,
56,30046977,english,"well uh, uhm, uum, fuck just download it i cant explain it, its too GOOOOOOOOOOOOOOOOOD",1487547706,1487547706,True,0,0,0.476190477609634399,0,True,False,True,76561198257021710,22,3,1751,0,1717,1506198898,,
57,30042668,english,"This is ABSOLUTELY the BEST fishing game i've ever played! I'm at 100hrs of play time and am still excited to play as when I first downloaded the game. I would like to see the Travel prices lowered for the venues, Too expensive! Highly recommend overall!",1487532450,1487532450,True,1,0,0,0,True,False,True,76561198329689229,55,4,27188,0,7453,1568526623,,
58,30041052,english,"Its quite boring at first, but to be honest its relaxing and fun if you get into it... it truly makes you feel as if you are out there trying to catch a throphy fish... or just fish for anything else :D",1487527704,1487527704,True,2,0,0,0,True,False,True,76561198127676995,41,8,8598,0,7058,1588174119,,
59,30037574,english,"This game is a conundrum. The graphics are beautiful, the effects like bugs skimming the water are stunning, the background ambience is incredible, and the actual gameplay stinks. They spent so much time making everything realistic looking that it feels like they forgot to allow time for the actual mechanics of the game. If you throw your line in the water and a fish bites at it, you have to wait for quite a while otherwise it says ""strike too early"" and you lose your bait. If you wait to long, it says something like ""Strike timed out"" and you lose your bait. The actual window, it seems, for being able to actually hook the fish is around 2.5 seconds out of the entire ""strike zone"". Add to that that it's nearly impossible to buy anything OTHER than bait like grasshoppers and worms and such, and when you can, you can't even use it because you can't buy the correct pole for lures, the game becomes infuriating. Wait to download this game until they actually fix the mechanics and make the game more open. After all, why should I wait until I'm like level 50 to be able to buy a particular fishing pole? Are they saying that in the real world, I can't buy a really nice setup unless I've been fishing for a long time already? No...a salesman will sell you whatever you want, even if you don't know how to use it.",1487518042,1487518042,False,10,0,0.534212291240692139,1,True,False,True,76561198054038328,104,2,4964,0,652,1494121231,,
60,30016899,english,"Fishing planet is a realistic sport fishing simulator that places players on the muddy shores of locations scattered across America. Cast your line into gentle waters and reel in a variety of fish, using patience and practical knowledge to successfully bag them. A huge assortment of gear is available to purchase; customize your loadout to catch particular fish, using the right rods, bait, and line to make the catch. Earn experience from every fishing trip and level up, unlocking new areas of the map, and earning money to purchase more equipment. Catch trophy-sized fish and rise to the top of the leaderboards, showing off your dedication and perseverance.

Fishing Planet has amazing graphics. It is still in the 'Early Access' stage on Steam but has a ton of potential to be the best fishing game ever made. It needs better documentation and fine-tuning of game controls, physics, etc. But even though it's not finished yet, it's fun to play. It's free to play, with lots of extras available for optional purchase. No forced underwater views, plenty of real-life fishing spots, a ton of tackle/baits, and a wide variety of fish provide lots of replay value.

Fishing Planet Key Features: 
+ 32 Fish Species:  A huge assortment of fish swim in the waters of Fishing Planet, from Catfish to Pike.
+ 7 Locations: Travel across North America and fish in varied environments, taking advantage of weather conditions to reap the largest number of fish you can.
+ Huge Equipment Loadout: Purchase new gear and equipment to make fishing easier, opening up new opportunities.
+ Leaderboards: make the biggest catch and rise to the top of the leaderboards.
+ Relaxing Atmosphere: Immerse yourself in a soothing atmosphere and relax while fishing.

Pros: 
+Realistic simulator 
+Large customization options 
+In-depth parameter choices

Cons: 
-Long load times
-Lackluster tutorial
-Some random crashes

My Rating - ""Good"" 
Traditional Rating - 6.5/10
Try it out as its free to play on steam.",1487446346,1487446346,True,9,0,0.565032958984375,0,True,False,True,76561197984298347,354,6,52773,1,1593,1601732494,,
61,30007610,english,"Hate to write this because it was my favorite game ever, but I played this game everyday for about 3 months, I even bought 2 dlcs. I quit playing for a couple of months, came back and they have just made it too hard to play without it draining your money, they have jacked up the prices to travel, prices for liscence, bait, tackle, and now even charge for things that they didn't before. I didn't mind spending money on dlcs and a premium account before, but forget it now. Its a shame because this was an excellent game, I hope they figure out that they messed up and correct this, but sadly I doubt they will. It all boils down to GREED.",1487421357,1487421357,False,17,1,0.55237501859664917,0,True,False,True,76561198254401721,0,1,13787,0,12037,1513604744,,
62,30003570,english,"What a beautiful game. Absolutely stunning! Throw that line, wait for it to hook on tight and reel that big boy in! 10/10 would fish with Frankie MacDonald again.",1487408503,1487408503,True,2,0,0.497925341129302979,3,True,False,True,76561198253736571,52,6,9858,0,4696,1585503891,,
63,30002269,english,"[h1]Summary[/h1]

Free to play but works best with a quite expensive premium account. As a simulation it's quite amazing with different types of fish having different habits, preferring different baits, and each kind can vary greatly in size. You really need to plan your approach and know your trade to be succesful. Definitely not that easy to learn and pretty hard to master. 

I can easily recommend this one, if you are prepared to buy premium, at least in the beginning, to level up a bit and have more fish to choose from.

[h1]Pros[/h1]
1. It's free so you can check it out for yourself. 
2. There are many different kinds of fish, including normal, young, trophy, and unique variants. Each fish has its habits and preferences so you can't use the same approach all the time, you must really tailor it accordingly.
3. While premium account really helps a lot, it is not a requirement as there is no way to simply buy levels or high-level equipment without hard work. Premium speeds it up significantly, but if you are patient enough, you will achieve the same thing. The main hindrance of not having premium account is cash - you really need to make your stay in each state profitable and this is much harder without premium account and lower prices for fish that you catch, especially on lower levels. 
4. Graphics are pretty good.
5. Community is really friendly and other players can tell you how they are so succesful using in-game chat. I have not encountered even one instance of real rudeness. 
6. There is a lot of gear to choose from allowing a lot of customization. 
7. You can always check which fish are available at each lake, along with what to catch them with.
8. There are a lot of decent guides on Steam and YouTube so you can learn the ropes without too much trouble. 
9. The game is pretty stable and I haven't encountered any game-breaking bugs. 
10. I love the travelling system. You can't just go anywhere you please, you have your home state, and each trip costs some money - you really need to plan them well to make them profitable, especially at lower levels. 
11. You can still catch quite a lot of fish, contrary to most reviews here, it just takes skill and luck. I can catch 35 lbs of catfish in about 15 minutes, although I never really counted it, and I don't have a very high level, nor DLC or baitcoin gear. 

[h1]Cons[/h1]
1. There are some graphical glitches, like people warping across the lake, but nothing annoying. 
2. Premium account is pretty expensive.
3. Rooms are small, I would love to play with more other people, exchanging experiences and competing. 
4. Weather changes are definitely not subtle. 

Note - I do have a premium account, I bought baitcoins once, and own no DLCs.",1487403166,1487405781,True,5,0,0.602884769439697266,0,True,False,True,76561198032776165,578,77,5315,0,1687,1589310041,,
